# <sim_time> <x> <y> <z> <qx> <qy> <qz> <qw>
10.526 5.20905 2.75456 -11.1078 0.129477 0.0150978 0.165225 0.977604
10.527 5.20901 2.75471 -11.1084 0.129476 0.0150511 0.165219 0.977605
10.528 5.20898 2.75485 -11.1089 0.129474 0.0150045 0.165214 0.977607
10.529 5.20894 2.75499 -11.1095 0.129473 0.014958 0.165208 0.977609
10.53 5.20891 2.75513 -11.11 0.129472 0.0149114 0.165203 0.977611
10.531 5.20887 2.75527 -11.1106 0.129471 0.0148648 0.165197 0.977612
10.532 5.20883 2.75542 -11.1111 0.12947 0.0148182 0.165192 0.977614
10.533 5.2088 2.75556 -11.1117 0.129468 0.0147716 0.165187 0.977616
10.534 5.20876 2.7557 -11.1123 0.129467 0.0147249 0.165181 0.977618
10.535 5.20873 2.75584 -11.1128 0.129466 0.0146783 0.165176 0.97762
10.536 5.20869 2.75599 -11.1134 0.129464 0.0146316 0.165171 0.977621
10.537 5.20866 2.75613 -11.1139 0.129463 0.0145848 0.165165 0.977623
10.538 5.20862 2.75627 -11.1145 0.129462 0.0145381 0.16516 0.977625
10.539 5.20859 2.75642 -11.115 0.12946 0.0144912 0.165155 0.977627
10.54 5.20855 2.75656 -11.1156 0.129459 0.0144447 0.16515 0.977628
10.541 5.20851 2.7567 -11.1161 0.129458 0.0143983 0.165145 0.97763
10.542 5.20848 2.75684 -11.1167 0.129456 0.0143523 0.165139 0.977632
10.543 5.20844 2.75699 -11.1172 0.129455 0.0143064 0.165134 0.977634
10.544 5.20841 2.75713 -11.1178 0.129453 0.0142608 0.165129 0.977635
10.545 5.20837 2.75727 -11.1183 0.129451 0.0142154 0.165124 0.977637
10.546 5.20834 2.75741 -11.1189 0.12945 0.0141702 0.165119 0.977639
10.547 5.2083 2.75756 -11.1195 0.129448 0.0141251 0.165114 0.977641
10.548 5.20827 2.7577 -11.12 0.129446 0.0140803 0.165109 0.977642
10.549 5.20823 2.75784 -11.1206 0.129444 0.0140356 0.165103 0.977644
10.55 5.2082 2.75799 -11.1211 0.129442 0.013991 0.165098 0.977646
10.551 5.20816 2.75813 -11.1217 0.12944 0.0139466 0.165093 0.977648
10.552 5.20812 2.75827 -11.1222 0.129438 0.0139023 0.165088 0.977649
10.553 5.20809 2.75841 -11.1228 0.129436 0.0138581 0.165083 0.977651
10.554 5.20805 2.75856 -11.1233 0.129434 0.0138141 0.165078 0.977653
10.555 5.20802 2.7587 -11.1239 0.129432 0.0137701 0.165073 0.977655
10.556 5.20798 2.75884 -11.1245 0.12943 0.0137263 0.165068 0.977656
10.557 5.20795 2.75898 -11.125 0.129428 0.0136825 0.165063 0.977658
10.558 5.20791 2.75913 -11.1256 0.129425 0.0136388 0.165058 0.97766
10.559 5.20788 2.75927 -11.1261 0.129423 0.0135952 0.165054 0.977662
10.56 5.20784 2.75941 -11.1267 0.129421 0.0135516 0.165049 0.977663
10.561 5.2078 2.75956 -11.1272 0.129418 0.0135081 0.165044 0.977665
10.562 5.20777 2.7597 -11.1278 0.129416 0.0134646 0.165039 0.977667
10.563 5.20773 2.75984 -11.1284 0.129413 0.0134211 0.165034 0.977669
10.564 5.2077 2.75998 -11.1289 0.129411 0.0133777 0.165029 0.97767
10.565 5.20766 2.76013 -11.1295 0.129408 0.0133343 0.165025 0.977672
10.566 5.20763 2.76027 -11.13 0.129405 0.0132909 0.16502 0.977674
10.567 5.20759 2.76041 -11.1306 0.129403 0.0132474 0.165015 0.977676
10.568 5.20756 2.76056 -11.1311 0.1294 0.013204 0.165011 0.977677
10.569 5.20752 2.7607 -11.1317 0.129397 0.0131605 0.165006 0.977679
10.57 5.20749 2.76084 -11.1322 0.129394 0.0131171 0.165001 0.977681
10.571 5.20745 2.76099 -11.1328 0.129391 0.0130735 0.164997 0.977682
10.572 5.20742 2.76113 -11.1334 0.129388 0.01303 0.164992 0.977684
10.573 5.20738 2.76127 -11.1339 0.129385 0.0129864 0.164988 0.977686
10.574 5.20735 2.76141 -11.1345 0.129382 0.012943 0.164983 0.977688
10.575 5.20731 2.76156 -11.135 0.129379 0.0128999 0.164979 0.977689
10.576 5.20728 2.7617 -11.1356 0.129376 0.012857 0.164974 0.977691
10.577 5.20724 2.76184 -11.1361 0.129373 0.0128144 0.16497 0.977693
10.578 5.2072 2.76199 -11.1367 0.12937 0.0127719 0.164965 0.977695
10.579 5.20717 2.76213 -11.1372 0.129367 0.0127297 0.164961 0.977696
10.58 5.20713 2.76227 -11.1378 0.129363 0.0126876 0.164956 0.977698
10.581 5.2071 2.76242 -11.1383 0.12936 0.0126458 0.164952 0.9777
10.582 5.20706 2.76256 -11.1389 0.129357 0.0126041 0.164948 0.977702
10.583 5.20703 2.7627 -11.1395 0.129353 0.0125625 0.164943 0.977703
10.584 5.20699 2.76285 -11.14 0.12935 0.0125212 0.164939 0.977705
10.585 5.20696 2.76299 -11.1406 0.129346 0.0124799 0.164934 0.977707
10.586 5.20692 2.76313 -11.1411 0.129343 0.0124388 0.16493 0.977708
10.587 5.20689 2.76328 -11.1417 0.129339 0.0123978 0.164926 0.97771
10.588 5.20685 2.76342 -11.1422 0.129335 0.0123569 0.164921 0.977712
10.589 5.20681 2.76356 -11.1428 0.129332 0.0123161 0.164917 0.977714
10.59 5.20678 2.76371 -11.1434 0.129328 0.0122754 0.164913 0.977715
10.591 5.20674 2.76385 -11.1439 0.129324 0.0122348 0.164908 0.977717
10.592 5.20671 2.76399 -11.1445 0.12932 0.0121942 0.164904 0.977719
10.593 5.20667 2.76414 -11.145 0.129316 0.0121537 0.1649 0.977721
10.594 5.20664 2.76428 -11.1456 0.129313 0.0121133 0.164895 0.977722
10.595 5.2066 2.76442 -11.1462 0.129309 0.0120729 0.164891 0.977724
10.596 5.20656 2.76457 -11.1467 0.129305 0.0120325 0.164887 0.977726
10.597 5.20653 2.76471 -11.1473 0.129301 0.0119921 0.164883 0.977728
10.598 5.20649 2.76485 -11.1478 0.129296 0.0119518 0.164879 0.977729
10.599 5.20646 2.765 -11.1484 0.129292 0.0119115 0.164875 0.977731
10.6 5.20642 2.76514 -11.1489 0.129288 0.0118711 0.164871 0.977733
10.601 5.20639 2.76529 -11.1495 0.129284 0.0118308 0.164867 0.977734
10.602 5.20635 2.76543 -11.1501 0.12928 0.0117904 0.164863 0.977736
10.603 5.20631 2.76557 -11.1506 0.129276 0.01175 0.164859 0.977738
10.604 5.20628 2.76572 -11.1512 0.129271 0.0117095 0.164855 0.97774
10.605 5.20624 2.76586 -11.1517 0.129267 0.011669 0.164851 0.977741
10.606 5.20621 2.766 -11.1523 0.129263 0.0116284 0.164847 0.977743
10.607 5.20617 2.76615 -11.1528 0.129258 0.0115878 0.164843 0.977745
10.608 5.20614 2.76629 -11.1534 0.129254 0.0115474 0.164839 0.977746
10.609 5.2061 2.76644 -11.1539 0.129249 0.0115073 0.164835 0.977748
10.61 5.20606 2.76658 -11.1545 0.129245 0.0114674 0.164831 0.97775
10.611 5.20603 2.76672 -11.1551 0.12924 0.0114277 0.164827 0.977752
10.612 5.20599 2.76687 -11.1556 0.129236 0.0113882 0.164824 0.977753
10.613 5.20596 2.76701 -11.1562 0.129231 0.011349 0.16482 0.977755
10.614 5.20592 2.76716 -11.1567 0.129226 0.0113099 0.164816 0.977757
10.615 5.20588 2.7673 -11.1573 0.129222 0.011271 0.164812 0.977759
10.616 5.20585 2.76744 -11.1578 0.129217 0.0112323 0.164808 0.97776
10.617 5.20581 2.76759 -11.1584 0.129212 0.0111937 0.164804 0.977762
10.618 5.20578 2.76773 -11.159 0.129207 0.0111552 0.1648 0.977764
10.619 5.20574 2.76788 -11.1595 0.129203 0.011117 0.164797 0.977765
10.62 5.2057 2.76802 -11.1601 0.129198 0.0110788 0.164793 0.977767
10.621 5.20567 2.76816 -11.1606 0.129193 0.0110407 0.164789 0.977769
10.622 5.20563 2.76831 -11.1612 0.129188 0.0110028 0.164785 0.977771
10.623 5.20559 2.76845 -11.1618 0.129183 0.0109649 0.164782 0.977772
10.624 5.20556 2.7686 -11.1623 0.129178 0.0109271 0.164778 0.977774
10.625 5.20552 2.76874 -11.1629 0.129173 0.0108894 0.164774 0.977776
10.626 5.20549 2.76889 -11.1635 0.129168 0.0108518 0.16477 0.977777
10.627 5.20545 2.76903 -11.164 0.129163 0.0108142 0.164767 0.977779
10.628 5.20541 2.76917 -11.1646 0.129157 0.0107766 0.164763 0.977781
10.629 5.20538 2.76932 -11.1651 0.129152 0.0107391 0.164759 0.977783
10.63 5.20534 2.76946 -11.1657 0.129147 0.0107016 0.164756 0.977784
10.631 5.2053 2.76961 -11.1663 0.129142 0.0106641 0.164752 0.977786
10.632 5.20527 2.76975 -11.1668 0.129137 0.0106266 0.164749 0.977788
10.633 5.20523 2.7699 -11.1674 0.129131 0.0105891 0.164745 0.977789
10.634 5.20519 2.77004 -11.1679 0.129126 0.0105516 0.164742 0.977791
10.635 5.20516 2.77019 -11.1685 0.129121 0.010514 0.164738 0.977793
10.636 5.20512 2.77033 -11.1691 0.129115 0.0104764 0.164735 0.977794
10.637 5.20508 2.77047 -11.1696 0.12911 0.0104388 0.164731 0.977796
10.638 5.20505 2.77062 -11.1702 0.129104 0.0104011 0.164728 0.977798
10.639 5.20501 2.77076 -11.1707 0.129099 0.0103633 0.164724 0.9778
10.64 5.20497 2.77091 -11.1713 0.129094 0.0103255 0.164721 0.977801
10.641 5.20494 2.77105 -11.1719 0.129088 0.0102876 0.164718 0.977803
10.642 5.2049 2.7712 -11.1724 0.129083 0.0102499 0.164715 0.977805
10.643 5.20487 2.77134 -11.173 0.129077 0.0102125 0.164711 0.977806
10.644 5.20483 2.77149 -11.1735 0.129071 0.0101753 0.164708 0.977808
10.645 5.20479 2.77163 -11.1741 0.129066 0.0101383 0.164705 0.97781
10.646 5.20475 2.77178 -11.1746 0.12906 0.0101015 0.164701 0.977811
10.647 5.20472 2.77192 -11.1752 0.129055 0.0100649 0.164698 0.977813
10.648 5.20468 2.77207 -11.1758 0.129049 0.0100285 0.164695 0.977815
10.649 5.20464 2.77221 -11.1763 0.129043 0.0099922 0.164691 0.977816
10.65 5.20461 2.77236 -11.1769 0.129037 0.00995611 0.164688 0.977818
10.651 5.20457 2.7725 -11.1775 0.129032 0.00992017 0.164685 0.97782
10.652 5.20453 2.77265 -11.178 0.129026 0.00988435 0.164681 0.977821
10.653 5.2045 2.77279 -11.1786 0.12902 0.00984867 0.164678 0.977823
10.654 5.20446 2.77294 -11.1791 0.129014 0.0098131 0.164675 0.977825
10.655 5.20442 2.77308 -11.1797 0.129008 0.00977763 0.164671 0.977826
10.656 5.20438 2.77323 -11.1803 0.129002 0.00974225 0.164668 0.977828
10.657 5.20435 2.77338 -11.1808 0.128996 0.00970695 0.164665 0.97783
10.658 5.20431 2.77352 -11.1814 0.12899 0.00967172 0.164662 0.977832
10.659 5.20427 2.77367 -11.182 0.128984 0.00963655 0.164658 0.977833
10.66 5.20424 2.77381 -11.1825 0.128978 0.00960142 0.164655 0.977835
10.661 5.2042 2.77396 -11.1831 0.128972 0.00956634 0.164652 0.977837
10.662 5.20416 2.7741 -11.1837 0.128966 0.00953127 0.164649 0.977838
10.663 5.20412 2.77425 -11.1842 0.12896 0.00949623 0.164646 0.97784
10.664 5.20409 2.77439 -11.1848 0.128954 0.00946119 0.164642 0.977842
10.665 5.20405 2.77454 -11.1854 0.128948 0.00942614 0.164639 0.977843
10.666 5.20401 2.77469 -11.1859 0.128942 0.00939108 0.164636 0.977845
10.667 5.20397 2.77483 -11.1865 0.128936 0.00935599 0.164633 0.977847
10.668 5.20394 2.77498 -11.187 0.12893 0.00932086 0.16463 0.977848
10.669 5.2039 2.77512 -11.1876 0.128923 0.00928569 0.164627 0.97785
10.67 5.20386 2.77527 -11.1882 0.128917 0.00925046 0.164624 0.977852
10.671 5.20383 2.77542 -11.1887 0.128911 0.00921516 0.164621 0.977853
10.672 5.20379 2.77556 -11.1893 0.128905 0.00917979 0.164618 0.977855
10.673 5.20375 2.77571 -11.1898 0.128899 0.00914433 0.164615 0.977857
10.674 5.20371 2.77585 -11.1904 0.128892 0.00910877 0.164612 0.977858
10.675 5.20368 2.776 -11.191 0.128886 0.00907311 0.164609 0.97786
10.676 5.20364 2.77615 -11.1915 0.12888 0.00903768 0.164606 0.977861
10.677 5.2036 2.77629 -11.1921 0.128874 0.00900247 0.164604 0.977863
10.678 5.20357 2.77644 -11.1927 0.128867 0.00896747 0.164601 0.977865
10.679 5.20353 2.77659 -11.1932 0.128861 0.00893268 0.164598 0.977866
10.68 5.20349 2.77673 -11.1938 0.128855 0.00889807 0.164595 0.977868
10.681 5.20345 2.77688 -11.1943 0.128848 0.00886363 0.164592 0.97787
10.682 5.20341 2.77702 -11.1949 0.128842 0.00882936 0.164589 0.977871
10.683 5.20338 2.77717 -11.1955 0.128835 0.00879525 0.164586 0.977873
10.684 5.20334 2.77732 -11.196 0.128829 0.00876127 0.164583 0.977875
10.685 5.2033 2.77746 -11.1966 0.128822 0.00872743 0.16458 0.977876
10.686 5.20326 2.77761 -11.1972 0.128816 0.00869371 0.164577 0.977878
10.687 5.20323 2.77776 -11.1977 0.128809 0.00866009 0.164574 0.97788
10.688 5.20319 2.77791 -11.1983 0.128803 0.00862657 0.164572 0.977881
10.689 5.20315 2.77805 -11.1989 0.128796 0.00859314 0.164569 0.977883
10.69 5.20311 2.7782 -11.1994 0.12879 0.00855978 0.164566 0.977884
10.691 5.20307 2.77835 -11.2 0.128783 0.00852648 0.164563 0.977886
10.692 5.20304 2.77849 -11.2006 0.128777 0.00849324 0.16456 0.977888
10.693 5.203 2.77864 -11.2011 0.12877 0.00846003 0.164557 0.977889
10.694 5.20296 2.77879 -11.2017 0.128763 0.00842685 0.164554 0.977891
10.695 5.20292 2.77894 -11.2023 0.128757 0.00839369 0.164552 0.977893
10.696 5.20288 2.77908 -11.2028 0.12875 0.00836054 0.164549 0.977894
10.697 5.20285 2.77923 -11.2034 0.128743 0.00832738 0.164546 0.977896
10.698 5.20281 2.77938 -11.204 0.128737 0.0082942 0.164543 0.977898
10.699 5.20277 2.77952 -11.2045 0.12873 0.008261 0.16454 0.977899
10.7 5.20273 2.77967 -11.2051 0.128723 0.00822776 0.164538 0.977901
10.701 5.20269 2.77982 -11.2056 0.128717 0.00819447 0.164535 0.977902
10.702 5.20265 2.77997 -11.2062 0.12871 0.00816113 0.164532 0.977904
10.703 5.20262 2.78012 -11.2068 0.128703 0.00812771 0.16453 0.977906
10.704 5.20258 2.78026 -11.2073 0.128697 0.00809422 0.164527 0.977907
10.705 5.20254 2.78041 -11.2079 0.12869 0.00806064 0.164524 0.977909
10.706 5.2025 2.78056 -11.2085 0.128683 0.00802696 0.164522 0.97791
10.707 5.20246 2.78071 -11.209 0.128676 0.00799316 0.164519 0.977912
10.708 5.20242 2.78086 -11.2096 0.12867 0.00795925 0.164517 0.977914
10.709 5.20239 2.781 -11.2101 0.128663 0.00792521 0.164514 0.977915
10.71 5.20235 2.78115 -11.2107 0.128656 0.00789137 0.164512 0.977917
10.711 5.20231 2.7813 -11.2113 0.128649 0.00785773 0.164509 0.977918
10.712 5.20227 2.78145 -11.2118 0.128642 0.00782426 0.164507 0.97792
10.713 5.20223 2.7816 -11.2124 0.128636 0.00779097 0.164504 0.977922
10.714 5.20219 2.78175 -11.213 0.128629 0.00775784 0.164502 0.977923
10.715 5.20216 2.78189 -11.2135 0.128622 0.00772485 0.164499 0.977925
10.716 5.20212 2.78204 -11.2141 0.128615 0.00769199 0.164496 0.977926
10.717 5.20208 2.78219 -11.2146 0.128608 0.00765927 0.164494 0.977928
10.718 5.20204 2.78234 -11.2152 0.128601 0.00762665 0.164491 0.97793
10.719 5.202 2.78249 -11.2158 0.128594 0.00759413 0.164489 0.977931
10.72 5.20196 2.78264 -11.2163 0.128587 0.0075617 0.164486 0.977933
10.721 5.20192 2.78279 -11.2169 0.12858 0.00752935 0.164484 0.977934
10.722 5.20188 2.78294 -11.2175 0.128573 0.00749706 0.164481 0.977936
10.723 5.20184 2.78309 -11.218 0.128566 0.00746483 0.164479 0.977938
10.724 5.20181 2.78323 -11.2186 0.128559 0.00743264 0.164476 0.977939
10.725 5.20177 2.78338 -11.2192 0.128551 0.00740048 0.164474 0.977941
10.726 5.20173 2.78353 -11.2197 0.128544 0.00736834 0.164471 0.977942
10.727 5.20169 2.78368 -11.2203 0.128537 0.00733621 0.164469 0.977944
10.728 5.20165 2.78383 -11.2209 0.12853 0.00730407 0.164466 0.977946
10.729 5.20161 2.78398 -11.2214 0.128523 0.00727192 0.164464 0.977947
10.73 5.20157 2.78413 -11.222 0.128515 0.00723974 0.164461 0.977949
10.731 5.20153 2.78428 -11.2226 0.128508 0.00720753 0.164459 0.97795
10.732 5.20149 2.78443 -11.2231 0.128501 0.00717527 0.164457 0.977952
10.733 5.20145 2.78458 -11.2237 0.128494 0.00714295 0.164454 0.977954
10.734 5.20141 2.78473 -11.2242 0.128486 0.00711056 0.164452 0.977955
10.735 5.20137 2.78488 -11.2248 0.128479 0.00707809 0.164449 0.977957
10.736 5.20133 2.78503 -11.2254 0.128472 0.00704553 0.164447 0.977958
10.737 5.20129 2.78518 -11.2259 0.128464 0.00701286 0.164445 0.97796
10.738 5.20125 2.78533 -11.2265 0.128457 0.00698009 0.164443 0.977962
10.739 5.20122 2.78548 -11.2271 0.12845 0.00694719 0.16444 0.977963
10.74 5.20118 2.78563 -11.2276 0.128442 0.00691416 0.164438 0.977965
10.741 5.20114 2.78578 -11.2282 0.128435 0.00688099 0.164436 0.977966
10.742 5.2011 2.78593 -11.2287 0.128427 0.00684767 0.164434 0.977968
10.743 5.20106 2.78608 -11.2293 0.12842 0.00681418 0.164432 0.977969
10.744 5.20102 2.78624 -11.2298 0.128413 0.00678086 0.16443 0.977971
10.745 5.20098 2.78639 -11.2304 0.128405 0.00674767 0.164428 0.977972
10.746 5.20094 2.78654 -11.231 0.128398 0.00671463 0.164426 0.977974
10.747 5.2009 2.78669 -11.2315 0.12839 0.0066817 0.164423 0.977976
10.748 5.20086 2.78684 -11.2321 0.128382 0.00664888 0.164421 0.977977
10.749 5.20082 2.78699 -11.2326 0.128375 0.00661617 0.164419 0.977979
10.75 5.20078 2.78714 -11.2332 0.128367 0.00658354 0.164417 0.97798
10.751 5.20074 2.78729 -11.2338 0.128359 0.00655099 0.164415 0.977982
10.752 5.2007 2.78744 -11.2343 0.128352 0.0065185 0.164413 0.977984
10.753 5.20066 2.7876 -11.2349 0.128344 0.00648606 0.164411 0.977985
10.754 5.20062 2.78775 -11.2354 0.128336 0.00645367 0.164409 0.977987
10.755 5.20058 2.7879 -11.236 0.128328 0.00642131 0.164407 0.977988
10.756 5.20054 2.78805 -11.2366 0.12832 0.00638897 0.164405 0.97799
10.757 5.2005 2.7882 -11.2371 0.128313 0.00635663 0.164402 0.977991
10.758 5.20046 2.78836 -11.2377 0.128305 0.00632429 0.1644 0.977993
10.759 5.20042 2.78851 -11.2382 0.128297 0.00629194 0.164398 0.977995
10.76 5.20038 2.78866 -11.2388 0.128289 0.00625957 0.164396 0.977996
10.761 5.20034 2.78881 -11.2394 0.128281 0.00622715 0.164394 0.977998
10.762 5.2003 2.78896 -11.2399 0.128273 0.0061947 0.164392 0.977999
10.763 5.20026 2.78912 -11.2405 0.128265 0.00616218 0.164391 0.978001
10.764 5.20022 2.78927 -11.241 0.128256 0.00612959 0.164389 0.978003
10.765 5.20018 2.78942 -11.2416 0.128248 0.00609693 0.164387 0.978004
10.766 5.20014 2.78957 -11.2422 0.12824 0.00606417 0.164385 0.978006
10.767 5.2001 2.78973 -11.2427 0.128232 0.00603132 0.164383 0.978007
10.768 5.20005 2.78988 -11.2433 0.128224 0.00599835 0.164381 0.978009
10.769 5.20001 2.79003 -11.2438 0.128216 0.00596527 0.164379 0.978011
10.77 5.19997 2.79018 -11.2444 0.128207 0.00593206 0.164378 0.978012
10.771 5.19993 2.79034 -11.2449 0.128199 0.0058987 0.164376 0.978014
10.772 5.19989 2.79049 -11.2455 0.128191 0.0058652 0.164374 0.978015
10.773 5.19985 2.79064 -11.246 0.128182 0.00583154 0.164373 0.978017
10.774 5.19981 2.7908 -11.2466 0.128174 0.00579771 0.164371 0.978018
10.775 5.19977 2.79095 -11.2471 0.128166 0.00576371 0.16437 0.97802
10.776 5.19973 2.7911 -11.2477 0.128157 0.00572952 0.164368 0.978021
10.777 5.19969 2.79126 -11.2482 0.128149 0.00569514 0.164367 0.978023
10.778 5.19965 2.79141 -11.2488 0.12814 0.00566086 0.164365 0.978025
10.779 5.19961 2.79156 -11.2493 0.128132 0.00562668 0.164364 0.978026
10.78 5.19957 2.79172 -11.2499 0.128123 0.00559258 0.164362 0.978028
10.781 5.19953 2.79187 -11.2504 0.128115 0.00555856 0.164361 0.978029
10.782 5.19949 2.79202 -11.251 0.128106 0.0055246 0.164359 0.978031
10.783 5.19945 2.79218 -11.2515 0.128097 0.00549069 0.164358 0.978032
10.784 5.19941 2.79233 -11.2521 0.128089 0.00545682 0.164356 0.978034
10.785 5.19936 2.79248 -11.2526 0.12808 0.00542299 0.164355 0.978036
10.786 5.19932 2.79264 -11.2532 0.128071 0.00538917 0.164354 0.978037
10.787 5.19928 2.79279 -11.2537 0.128062 0.00535537 0.164352 0.978039
10.788 5.19924 2.79295 -11.2543 0.128053 0.00532156 0.164351 0.97804
10.789 5.1992 2.7931 -11.2548 0.128044 0.00528774 0.164349 0.978042
10.79 5.19916 2.79325 -11.2554 0.128035 0.00525391 0.164348 0.978043
10.791 5.19912 2.79341 -11.2559 0.128026 0.00522004 0.164347 0.978045
10.792 5.19908 2.79356 -11.2565 0.128017 0.00518613 0.164346 0.978047
10.793 5.19904 2.79372 -11.257 0.128008 0.00515217 0.164344 0.978048
10.794 5.199 2.79387 -11.2576 0.127999 0.00511814 0.164343 0.97805
10.795 5.19895 2.79403 -11.2581 0.12799 0.00508405 0.164342 0.978051
10.796 5.19891 2.79418 -11.2587 0.12798 0.00504987 0.164341 0.978053
10.797 5.19887 2.79434 -11.2592 0.127971 0.00501561 0.16434 0.978055
10.798 5.19883 2.79449 -11.2598 0.127962 0.00498124 0.164338 0.978056
10.799 5.19879 2.79465 -11.2603 0.127952 0.00494677 0.164337 0.978058
10.8 5.19875 2.7948 -11.2608 0.127943 0.00491218 0.164336 0.978059
10.801 5.19871 2.79495 -11.2614 0.127933 0.00487746 0.164335 0.978061
10.802 5.19867 2.79511 -11.2619 0.127924 0.00484261 0.164334 0.978062
10.803 5.19862 2.79527 -11.2625 0.127914 0.00480762 0.164333 0.978064
10.804 5.19858 2.79542 -11.263 0.127905 0.00477247 0.164332 0.978066
10.805 5.19854 2.79558 -11.2636 0.127895 0.00473717 0.164332 0.978067
10.806 5.1985 2.79573 -11.2641 0.127886 0.00470169 0.164331 0.978069
10.807 5.19846 2.79589 -11.2646 0.127876 0.00466605 0.16433 0.97807
10.808 5.19842 2.79604 -11.2652 0.127867 0.00463021 0.164329 0.978072
10.809 5.19838 2.7962 -11.2657 0.127857 0.00459419 0.164328 0.978073
10.81 5.19834 2.79635 -11.2662 0.127847 0.00455797 0.164328 0.978075
10.811 5.1983 2.79651 -11.2668 0.127837 0.00452155 0.164327 0.978077
10.812 5.19826 2.79666 -11.2673 0.127828 0.00448508 0.164326 0.978078
10.813 5.19821 2.79682 -11.2678 0.127818 0.00444855 0.164326 0.97808
10.814 5.19817 2.79698 -11.2684 0.127808 0.00441196 0.164325 0.978081
10.815 5.19813 2.79713 -11.2689 0.127798 0.0043753 0.164325 0.978083
10.816 5.19809 2.79729 -11.2694 0.127788 0.00433856 0.164324 0.978084
10.817 5.19805 2.79744 -11.27 0.127778 0.00430173 0.164324 0.978086
10.818 5.19801 2.7976 -11.2705 0.127768 0.0042648 0.164323 0.978087
10.819 5.19797 2.79776 -11.271 0.127758 0.00422777 0.164323 0.978089
10.82 5.19793 2.79791 -11.2716 0.127748 0.00419062 0.164322 0.97809
10.821 5.19789 2.79807 -11.2721 0.127738 0.00415336 0.164322 0.978092
10.822 5.19785 2.79823 -11.2726 0.127728 0.00411596 0.164322 0.978094
10.823 5.19781 2.79838 -11.2732 0.127718 0.00407843 0.164321 0.978095
10.824 5.19776 2.79854 -11.2737 0.127708 0.00404076 0.164321 0.978097
10.825 5.19772 2.7987 -11.2742 0.127698 0.00400294 0.164321 0.978098
10.826 5.19768 2.79885 -11.2747 0.127688 0.00396496 0.164321 0.9781
10.827 5.19764 2.79901 -11.2752 0.127677 0.00392682 0.164321 0.978101
10.828 5.1976 2.79917 -11.2758 0.127667 0.00388852 0.16432 0.978103
10.829 5.19756 2.79933 -11.2763 0.127657 0.00385004 0.16432 0.978104
10.83 5.19752 2.79948 -11.2768 0.127647 0.00381137 0.16432 0.978106
10.831 5.19748 2.79964 -11.2773 0.127637 0.00377253 0.16432 0.978107
10.832 5.19744 2.7998 -11.2779 0.127626 0.00373349 0.16432 0.978109
10.833 5.1974 2.79996 -11.2784 0.127616 0.00369427 0.16432 0.97811
10.834 5.19736 2.80011 -11.2789 0.127606 0.00365484 0.164321 0.978112
10.835 5.19732 2.80027 -11.2794 0.127596 0.00361521 0.164321 0.978113
10.836 5.19728 2.80043 -11.2799 0.127585 0.00357538 0.164321 0.978114
10.837 5.19724 2.80059 -11.2804 0.127575 0.00353534 0.164321 0.978116
10.838 5.1972 2.80074 -11.2809 0.127565 0.00349509 0.164321 0.978117
10.839 5.19716 2.8009 -11.2814 0.127555 0.00345461 0.164322 0.978119
10.84 5.19712 2.80106 -11.2819 0.127544 0.00341392 0.164322 0.97812
10.841 5.19708 2.80122 -11.2825 0.127534 0.00337301 0.164322 0.978122
10.842 5.19704 2.80138 -11.283 0.127524 0.00333187 0.164323 0.978123
10.843 5.197 2.80154 -11.2835 0.127514 0.00329051 0.164323 0.978124
10.844 5.19696 2.80169 -11.284 0.127504 0.00324892 0.164324 0.978126
10.845 5.19692 2.80185 -11.2845 0.127494 0.0032071 0.164324 0.978127
10.846 5.19688 2.80201 -11.285 0.127484 0.00316513 0.164325 0.978128
10.847 5.19684 2.80217 -11.2855 0.127474 0.00312304 0.164326 0.97813
10.848 5.1968 2.80233 -11.286 0.127463 0.00308079 0.164326 0.978131
10.849 5.19676 2.80249 -11.2865 0.127453 0.0030384 0.164327 0.978132
10.85 5.19672 2.80265 -11.287 0.127443 0.00299587 0.164328 0.978134
10.851 5.19668 2.80281 -11.2875 0.127434 0.00295317 0.164329 0.978135
10.852 5.19664 2.80297 -11.2879 0.127424 0.00291032 0.16433 0.978136
10.853 5.19661 2.80312 -11.2884 0.127414 0.00286731 0.16433 0.978138
10.854 5.19657 2.80328 -11.2889 0.127404 0.00282412 0.164331 0.978139
10.855 5.19653 2.80344 -11.2894 0.127394 0.00278077 0.164332 0.97814
10.856 5.19649 2.8036 -11.2899 0.127384 0.00273724 0.164333 0.978141
10.857 5.19645 2.80376 -11.2904 0.127374 0.00269353 0.164334 0.978143
10.858 5.19641 2.80392 -11.2909 0.127365 0.00264964 0.164335 0.978144
10.859 5.19638 2.80408 -11.2914 0.127355 0.00260557 0.164336 0.978145
10.86 5.19634 2.80424 -11.2918 0.127345 0.0025613 0.164338 0.978146
10.861 5.1963 2.8044 -11.2923 0.127335 0.00251685 0.164339 0.978147
10.862 5.19626 2.80456 -11.2928 0.127326 0.0024722 0.16434 0.978148
10.863 5.19622 2.80472 -11.2933 0.127316 0.00242736 0.164341 0.97815
10.864 5.19619 2.80488 -11.2938 0.127307 0.00238232 0.164343 0.978151
10.865 5.19615 2.80504 -11.2942 0.127297 0.00233708 0.164344 0.978152
10.866 5.19611 2.8052 -11.2947 0.127288 0.00229164 0.164345 0.978153
10.867 5.19608 2.80536 -11.2952 0.127279 0.00224599 0.164347 0.978154
