# <sim_time> <Fx> <Fy> <Fz>
5.804 -256.728 -929.297 260.347
5.805 -256.872 -936.09 239.754
5.806 -256.936 -942.986 218.023
5.807 -256.992 -949.829 196.789
5.808 -257.11 -956.464 177.645
5.809 -257.135 -963.195 157.257
5.81 -257.206 -969.751 138.548
5.811 -257.228 -976.29 119.652
5.812 -257.217 -982.773 100.965
5.813 -257.23 -989.079 83.8051
5.814 -271.262 -763.283 939.26
5.815 -271.232 -769.975 908.647
5.816 -271.229 -776.799 878.303
5.817 -271.253 -783.761 848.131
5.818 -271.306 -790.803 818.203
5.819 -271.386 -797.919 788.499
5.82 -271.533 -805.055 759.946
5.821 -271.636 -812.396 730.55
5.822 -271.779 -819.74 701.927
5.823 -271.922 -827.167 673.218
5.824 -272.079 -834.659 644.687
5.825 -272.245 -842.231 616.207
5.826 -272.402 -849.91 587.457
5.827 -272.566 -857.671 558.693
5.828 -272.73 -865.501 529.945
5.829 -272.889 -873.404 501.115
5.83 -273.039 -881.38 472.209
5.831 -273.175 -889.422 443.202
5.832 -273.306 -897.505 414.273
5.833 -273.432 -905.62 385.495
5.834 -273.544 -913.771 356.741
5.835 -273.645 -921.952 328.066
5.836 -273.734 -930.15 299.53
5.837 -273.812 -938.349 271.234
5.838 -273.877 -946.543 243.164
5.839 -273.934 -954.708 215.606
5.84 -273.981 -962.834 188.539
5.841 -273.998 -970.95 161.569
5.842 -274.015 -978.984 135.38
5.843 -274.032 -986.926 110.016
5.844 -274.021 -994.826 84.9236
5.845 -273.991 -1002.66 60.3544
5.846 -273.942 -1010.41 36.3915
5.847 -273.887 -1018.02 13.3816
5.848 -284.811 -779.873 906.633
5.849 -285.048 -787.455 875.986
5.85 -285.335 -795.082 845.863
5.851 -285.596 -802.987 815.239
5.852 -285.851 -810.923 784.915
5.853 -286.108 -818.906 754.678
5.854 -286.364 -826.959 724.395
5.855 -286.619 -835.124 693.877
5.856 -286.872 -843.403 663.104
5.857 -287.12 -851.788 632.099
5.858 -287.362 -860.268 600.888
5.859 -287.594 -868.836 569.491
5.86 -287.809 -877.501 537.887
5.861 -288.01 -886.253 506.098
5.862 -288.199 -895.071 474.204
5.863 -288.374 -903.946 442.232
5.864 -288.534 -912.873 410.207
5.865 -288.677 -921.843 378.155
5.866 -288.802 -930.849 346.108
5.867 -288.908 -939.887 314.081
5.868 -288.987 -948.955 282.086
5.869 -289.046 -958.034 250.191
5.87 -289.082 -967.115 218.43
5.871 -289.095 -976.186 186.852
5.872 -289.084 -985.238 155.495
5.873 -289.048 -994.263 124.391
5.874 -288.987 -1003.25 93.5926
5.875 -288.898 -1012.19 63.1557
5.876 -288.778 -1021.06 33.1245
5.877 -288.621 -1029.88 3.53856
5.878 -288.438 -1038.6 -25.494
5.879 -288.236 -1047.21 -53.7309
5.88 -288.017 -1055.68 -81.1046
5.881 -287.786 -1063.99 -107.424
5.882 -293.155 -820.11 814.955
5.883 -293.426 -828.243 784.342
5.884 -293.7 -836.496 753.47
5.885 -293.974 -844.862 722.343
5.886 -294.244 -853.333 690.974
5.887 -294.51 -861.907 659.365
5.888 -294.769 -870.577 627.531
5.889 -295.02 -879.337 595.489
5.89 -295.261 -888.181 563.257
5.891 -295.492 -897.101 530.858
5.892 -295.708 -906.088 498.328
5.893 -295.908 -915.137 465.68
5.894 -296.092 -924.244 432.936
5.895 -296.257 -933.397 400.133
5.896 -296.402 -942.589 367.296
5.897 -296.526 -951.816 334.439
5.898 -296.628 -961.072 301.587
5.899 -296.704 -970.347 268.774
5.9 -296.755 -979.631 236.036
5.901 -296.78 -988.915 203.408
5.902 -296.777 -998.193 170.92
5.903 -296.746 -1007.45 138.609
5.904 -296.684 -1016.69 106.529
5.905 -296.589 -1025.88 74.7204
5.906 -296.462 -1035.02 43.2071
5.907 -296.301 -1044.11 12.0311
5.908 -296.103 -1053.12 -18.7585
5.909 -295.869 -1062.06 -49.1144
5.91 -295.598 -1070.9 -78.9801
5.911 -295.287 -1079.64 -108.301
5.912 -294.941 -1088.26 -137.029
5.913 -294.555 -1096.75 -165.103
5.914 -294.132 -1105.1 -192.419
5.915 -293.684 -1113.27 -218.688
5.916 -295.698 -865.891 717.16
5.917 -295.939 -874.047 686.881
5.918 -296.179 -882.303 656.366
5.919 -296.411 -890.647 625.655
5.92 -296.634 -899.074 594.755
5.921 -296.844 -907.58 563.671
5.922 -297.04 -916.16 532.423
5.923 -297.221 -924.804 501.037
5.924 -297.383 -933.51 469.529
5.925 -297.529 -942.274 437.903
5.926 -297.654 -951.09 406.181
5.927 -297.756 -959.955 374.371
5.928 -297.836 -968.856 342.516
5.929 -297.891 -977.785 310.646
5.93 -297.921 -986.734 278.796
5.931 -297.925 -995.693 246.996
5.932 -297.901 -1004.65 215.28
5.933 -297.848 -1013.61 183.674
5.934 -297.763 -1022.54 152.203
5.935 -297.646 -1031.46 120.905
5.936 -297.497 -1040.34 89.8082
5.937 -297.313 -1049.18 58.9562
5.938 -297.093 -1057.97 28.3894
5.939 -296.838 -1066.69 -1.85641
5.94 -296.543 -1075.33 -31.7417
5.941 -296.21 -1083.86 -61.2266
5.942 -295.841 -1092.33 -90.2756
5.943 -295.432 -1100.67 -118.833
5.944 -294.98 -1108.93 -146.823
5.945 -294.487 -1117.05 -174.196
5.946 -293.949 -1125.04 -200.918
5.947 -293.368 -1132.87 -226.935
5.948 -292.745 -1140.54 -252.165
5.949 -292.084 -1148.02 -276.445
5.95 -294.605 -904.016 644.852
5.951 -294.769 -911.715 616.194
5.952 -294.921 -919.496 587.364
5.953 -295.058 -927.349 558.377
5.954 -295.172 -935.266 529.236
5.955 -295.268 -943.192 499.973
5.956 -295.347 -951.176 470.547
5.957 -295.408 -959.275 441.006
5.958 -295.452 -967.436 411.365
5.959 -295.477 -975.647 381.642
5.96 -295.481 -983.897 351.868
5.961 -295.462 -992.176 322.068
5.962 -295.42 -1000.48 292.264
5.963 -295.352 -1008.8 262.475
5.964 -295.257 -1017.12 232.723
5.965 -295.134 -1025.45 203.039
5.966 -294.982 -1033.78 173.457
5.967 -294.8 -1042.08 144.012
5.968 -294.587 -1050.36 114.73
5.969 -294.341 -1058.6 85.6439
5.97 -294.058 -1066.81 56.7837
5.971 -293.739 -1074.96 28.1675
5.972 -293.382 -1083.05 -0.147813
5.973 -292.986 -1091.07 -28.1104
5.974 -292.55 -1099 -55.6885
5.975 -292.072 -1106.84 -82.8454
5.976 -291.553 -1114.57 -109.55
5.977 -290.992 -1122.2 -135.779
5.978 -290.382 -1129.72 -161.524
5.979 -289.726 -1137.11 -186.722
5.98 -289.021 -1144.37 -211.336
5.981 -288.27 -1151.49 -235.336
5.982 -287.469 -1158.45 -258.668
5.983 -286.613 -1165.25 -281.256
5.984 -286.432 -926.814 618.861
5.985 -286.508 -933.919 592.308
5.986 -286.571 -941.101 565.575
5.987 -286.622 -948.354 538.676
5.988 -286.658 -955.675 511.61
5.989 -286.678 -963.061 484.387
5.99 -286.681 -970.502 457.036
5.991 -286.667 -977.993 429.576
5.992 -286.634 -985.53 402.018
5.993 -286.582 -993.108 374.378
5.994 -286.508 -1000.72 346.672
5.995 -286.412 -1008.36 318.924
5.996 -286.292 -1016.02 291.155
5.997 -286.148 -1023.7 263.392
5.998 -285.977 -1031.39 235.657
5.999 -285.779 -1039.07 207.974
6 -285.551 -1046.75 180.373
6.001 -285.293 -1054.41 152.878
6.002 -285 -1062.05 125.521
6.003 -284.672 -1069.65 98.341
6.004 -284.31 -1077.22 71.3766
6.005 -283.912 -1084.73 44.6519
6.006 -283.477 -1092.18 18.1898
6.007 -283.002 -1099.57 -7.97309
6.008 -282.487 -1106.88 -33.8235
6.009 -281.932 -1114.12 -59.3374
6.01 -281.333 -1121.28 -84.4898
6.011 -280.69 -1128.34 -109.257
6.012 -280.001 -1135.3 -133.612
6.013 -279.263 -1142.16 -157.522
6.014 -278.473 -1148.9 -180.963
6.015 -277.624 -1155.52 -203.888
6.016 -276.689 -1161.98 -226.2
6.017 -275.713 -1168.31 -248.005
6.018 -272.893 -931.47 645.82
6.019 -272.982 -938.048 621.024
6.02 -273.058 -944.704 596.015
6.021 -273.121 -951.436 570.797
6.022 -273.17 -958.24 545.381
6.023 -273.203 -965.109 519.784
6.024 -273.221 -972.043 494.011
6.025 -273.222 -979.036 468.073
6.026 -273.206 -986.084 441.988
6.027 -273.17 -993.181 415.774
6.028 -273.114 -1000.32 389.45
6.029 -273.037 -1007.5 363.034
6.03 -272.937 -1014.71 336.532
6.031 -272.814 -1021.96 309.969
6.032 -272.665 -1029.22 283.37
6.033 -272.489 -1036.5 256.76
6.034 -272.285 -1043.79 230.163
6.035 -272.052 -1051.07 203.629
6.036 -271.788 -1058.35 177.175
6.037 -271.493 -1065.6 150.823
6.038 -271.165 -1072.84 124.599
6.039 -270.803 -1080.04 98.5264
6.04 -270.405 -1087.2 72.6328
6.041 -269.969 -1094.32 46.9373
6.042 -269.494 -1101.4 21.4596
6.043 -268.977 -1108.41 -3.77327
6.044 -268.411 -1115.36 -28.7278
6.045 -267.806 -1122.24 -53.4093
6.046 -267.154 -1129.05 -77.7823
6.047 -266.451 -1135.77 -101.815
6.048 -265.688 -1142.39 -125.463
6.049 -264.816 -1148.87 -148.567
6.05 -263.914 -1155.26 -171.333
6.051 -262.952 -1161.54 -193.65
6.052 -258.193 -933.181 671.436
6.053 -258.341 -939.488 647.439
6.054 -258.474 -945.879 623.181
6.055 -258.593 -952.347 598.672
6.056 -258.696 -958.882 573.918
6.057 -258.785 -965.422 548.927
6.058 -258.857 -972.104 523.721
6.059 -258.912 -978.862 498.311
6.06 -258.95 -985.682 472.714
6.061 -258.968 -992.543 446.944
6.062 -258.965 -999.408 421.006
6.063 -258.94 -1006.39 394.929
6.064 -258.893 -1013.43 368.723
6.065 -258.822 -1020.51 342.409
6.066 -258.727 -1027.62 316.008
6.067 -258.605 -1034.77 289.548
6.068 -258.456 -1041.93 263.076
6.069 -258.278 -1049.1 236.611
6.07 -258.071 -1056.27 210.171
6.071 -257.832 -1063.44 183.776
6.072 -257.562 -1070.6 157.45
6.073 -257.257 -1077.75 131.221
6.074 -256.918 -1084.87 105.103
6.075 -256.541 -1091.97 79.1145
6.076 -256.127 -1099.03 53.2824
6.077 -255.673 -1106.06 27.6267
6.078 -255.177 -1113.03 2.17232
6.079 -254.635 -1119.96 -23.0566
6.08 -254.046 -1126.82 -48.0317
6.081 -253.376 -1133.58 -72.6471
6.082 -252.667 -1140.28 -96.9928
6.083 -251.912 -1146.9 -121.034
6.084 -251.092 -1153.42 -144.701
6.085 -250.179 -1159.82 -167.89
6.086 -243.374 -937.099 678.464
6.087 -243.575 -943.352 654.561
6.088 -243.759 -949.694 630.371
6.089 -243.927 -956.124 605.898
6.09 -244.079 -962.641 581.142
6.091 -244.215 -969.24 556.123
6.092 -244.334 -975.916 530.856
6.093 -244.434 -982.665 505.359
6.094 -244.516 -989.481 479.648
6.095 -244.577 -996.36 453.739
6.096 -244.617 -1003.3 427.638
6.097 -244.636 -1010.3 401.362
6.098 -244.632 -1017.34 374.931
6.099 -244.603 -1024.44 348.366
6.1 -244.549 -1031.56 321.7
6.101 -244.469 -1038.72 294.972
6.102 -244.36 -1045.9 268.197
6.103 -244.222 -1053.09 241.396
6.104 -244.055 -1060.29 214.593
6.105 -243.856 -1067.49 187.81
6.106 -243.624 -1074.69 161.071
6.107 -243.358 -1081.89 134.39
6.108 -243.056 -1089.07 107.786
6.109 -242.717 -1096.23 81.2849
6.11 -242.34 -1103.36 54.9062
6.111 -241.923 -1110.46 28.6749
6.112 -241.463 -1117.52 2.61497
6.113 -240.958 -1124.53 -23.2473
6.114 -240.404 -1131.49 -48.8816
6.115 -239.771 -1138.36 -74.1882
6.116 -239.097 -1145.16 -99.252
6.117 -238.377 -1151.9 -124.038
6.118 -237.591 -1158.55 -148.479
6.119 -236.707 -1165.07 -172.458
6.12 -226.091 -949.438 653.59
6.121 -226.323 -955.7 629.456
6.122 -226.536 -962.052 605.026
6.123 -226.733 -968.491 580.306
6.124 -226.912 -975.015 555.308
6.125 -227.072 -981.618 530.05
6.126 -227.214 -988.297 504.544
6.127 -227.335 -995.046 478.809
6.128 -227.436 -1001.86 452.85
6.129 -227.516 -1008.75 426.683
6.13 -227.573 -1015.69 400.326
6.131 -227.606 -1022.69 373.8
6.132 -227.615 -1029.73 347.133
6.133 -227.597 -1036.81 320.366
6.134 -227.552 -1043.92 293.515
6.135 -227.479 -1051.06 266.599
6.136 -227.377 -1058.21 239.64
6.137 -227.243 -1065.38 212.662
6.138 -227.078 -1072.56 185.688
6.139 -226.878 -1079.73 158.734
6.14 -226.642 -1086.9 131.815
6.141 -226.369 -1094.06 104.958
6.142 -226.059 -1101.2 78.1841
6.143 -225.708 -1108.31 51.5194
6.144 -225.316 -1115.4 24.9857
6.145 -224.88 -1122.46 -1.39133
6.146 -224.396 -1129.46 -27.5843
6.147 -223.855 -1136.41 -53.5499
6.148 -223.235 -1143.28 -79.1997
6.149 -222.587 -1150.1 -104.665
6.15 -221.881 -1156.85 -129.84
6.151 -221.074 -1163.48 -154.584
6.152 -220.228 -1170.04 -179.053
6.153 -219.301 -1176.49 -203.108
6.154 -205.022 -956.937 624.902
6.155 -205.319 -963.133 600.784
6.156 -205.583 -969.403 576.416
6.157 -205.821 -975.751 551.787
6.158 -206.039 -982.178 526.896
6.159 -206.236 -988.682 501.754
6.16 -206.412 -995.26 476.366
6.161 -206.566 -1001.91 450.746
6.162 -206.698 -1008.62 424.91
6.163 -206.809 -1015.4 398.87
6.164 -206.894 -1022.24 372.657
6.165 -206.954 -1029.12 346.309
6.166 -206.986 -1036.04 319.848
6.167 -206.991 -1042.99 293.288
6.168 -206.967 -1049.97 266.65
6.169 -206.914 -1056.98 239.957
6.17 -206.828 -1064 213.231
6.171 -206.71 -1071.03 186.491
6.172 -206.557 -1078.08 159.753
6.173 -206.369 -1085.12 133.04
6.174 -206.143 -1092.15 106.375
6.175 -205.877 -1099.18 79.7826
6.176 -205.569 -1106.18 53.2887
6.177 -205.197 -1113.14 26.9709
6.178 -204.792 -1120.08 0.758628
6.179 -204.343 -1126.98 -25.2972
6.18 -203.843 -1133.83 -51.1593
6.181 -203.287 -1140.63 -76.7888
6.182 -202.64 -1147.33 -102.075
6.183 -201.958 -1153.98 -127.156
6.184 -201.207 -1160.55 -151.91
6.185 -200.282 -1166.92 -176.008
6.186 -199.248 -1173.16 -199.629
6.187 -198.267 -1179.42 -223.226
6.188 -183.921 -963.612 589.968
6.189 -184.234 -969.654 566.213
6.19 -184.522 -975.775 542.195
6.191 -184.793 -981.978 517.906
6.192 -185.05 -988.267 493.335
6.193 -185.314 -994.657 468.438
6.194 -185.521 -1001.09 443.409
6.195 -185.702 -1007.58 418.178
6.196 -185.857 -1014.13 392.756
6.197 -185.986 -1020.73 367.175
6.198 -186.087 -1027.38 341.462
6.199 -186.161 -1034.06 315.629
6.2 -186.205 -1040.79 289.695
6.201 -186.22 -1047.54 263.682
6.202 -186.203 -1054.32 237.61
6.203 -186.153 -1061.11 211.499
6.204 -186.069 -1067.92 185.364
6.205 -185.949 -1074.74 159.226
6.206 -185.791 -1081.56 133.11
6.207 -185.595 -1088.38 107.037
6.208 -185.355 -1095.18 81.0365
6.209 -185.058 -1101.96 55.1622
6.21 -184.723 -1108.71 29.3795
6.211 -184.342 -1115.44 3.72953
6.212 -183.909 -1122.13 -21.7533
6.213 -183.417 -1128.76 -47.0303
6.214 -182.845 -1135.32 -72.0194
6.215 -182.108 -1141.72 -96.4499
6.216 -181.353 -1148.08 -120.745
6.217 -180.608 -1154.44 -144.96
6.218 -179.785 -1160.71 -168.813
6.219 -178.831 -1166.83 -192.123
6.22 -177.851 -1172.89 -215.194
6.221 -176.505 -1178.54 -236.948
6.222 -163.788 -971.665 546.935
6.223 -164.127 -977.518 523.694
6.224 -164.56 -983.569 499.832
6.225 -164.895 -989.616 475.969
6.226 -165.165 -995.69 452.006
6.227 -165.404 -1001.82 427.856
6.228 -165.616 -1008.01 403.51
6.229 -165.808 -1014.27 378.979
6.23 -165.962 -1020.56 354.341
6.231 -166.087 -1026.89 329.579
6.232 -166.182 -1033.26 304.707
6.233 -166.247 -1039.66 279.746
6.234 -166.279 -1046.09 254.713
6.235 -166.278 -1052.55 229.629
6.236 -166.24 -1059.02 204.513
6.237 -166.162 -1065.5 179.394
6.238 -166.042 -1071.98 154.293
6.239 -165.879 -1078.46 129.227
6.24 -165.675 -1084.93 104.213
6.241 -165.427 -1091.39 79.2708
6.242 -165.133 -1097.84 54.4195
6.243 -164.793 -1104.27 29.6835
6.244 -164.405 -1110.67 5.09643
6.245 -163.92 -1116.98 -19.1799
6.246 -163.413 -1123.27 -43.3727
6.247 -162.854 -1129.52 -67.3679
6.248 -162.217 -1135.7 -91.0649
6.249 -161.354 -1141.63 -113.981
6.25 -160.467 -1147.53 -136.729
6.251 -159.661 -1153.5 -159.622
6.252 -158.805 -1159.4 -182.234
6.253 -157.87 -1165.2 -204.448
6.254 -156.749 -1170.79 -225.897
6.255 -155.329 -1176.02 -246.188
6.256 -146.466 -977.622 507.392
6.257 -146.852 -983.222 484.844
6.258 -147.193 -988.867 462.148
6.259 -147.584 -994.658 439.002
6.26 -147.894 -1000.45 415.839
6.261 -148.131 -1006.25 392.66
6.262 -148.333 -1012.09 369.363
6.263 -148.504 -1017.97 345.946
6.264 -148.642 -1023.88 322.42
6.265 -148.75 -1029.84 298.798
6.266 -148.824 -1035.82 275.099
6.267 -148.865 -1041.83 251.34
6.268 -148.869 -1047.85 227.538
6.269 -148.835 -1053.9 203.715
6.27 -148.761 -1059.95 179.893
6.271 -148.645 -1066 156.092
6.272 -148.486 -1072.05 132.331
6.273 -148.283 -1078.1 108.626
6.274 -148.036 -1084.14 84.9909
6.275 -147.745 -1090.16 61.4435
6.276 -147.407 -1096.16 38.0039
6.277 -147.021 -1102.13 14.6955
6.278 -146.584 -1108.07 -8.45397
6.279 -146.088 -1113.96 -31.4038
6.28 -145.513 -1119.78 -54.068
6.281 -144.807 -1125.48 -76.2581
6.282 -143.918 -1130.97 -97.79
6.283 -143.132 -1136.57 -119.586
6.284 -142.213 -1142.02 -140.849
6.285 -141.308 -1147.48 -162.042
6.286 -140.412 -1152.92 -183.148
6.287 -139.46 -1158.29 -203.928
6.288 -138.427 -1163.55 -224.277
6.289 -137.174 -1168.52 -243.691
6.29 -131.204 -967.594 519.674
6.291 -131.681 -972.684 498.461
6.292 -132.257 -977.978 476.607
6.293 -132.64 -983.137 455.141
6.294 -132.96 -988.309 433.621
6.295 -133.243 -993.519 411.972
6.296 -133.495 -998.766 390.194
6.297 -133.72 -1004.05 368.283
6.298 -133.922 -1009.39 346.233
6.299 -134.14 -1014.8 323.919
6.3 -134.288 -1020.2 301.655
6.301 -134.431 -1025.65 279.229
6.302 -134.507 -1031.09 256.857
6.303 -134.541 -1036.53 234.472
6.304 -134.535 -1041.98 212.075
6.305 -134.489 -1047.43 189.685
6.306 -134.399 -1052.88 167.326
6.307 -134.264 -1058.32 145.015
6.308 -134.084 -1063.74 122.768
6.309 -133.857 -1069.15 100.599
6.31 -133.58 -1074.53 78.5355
6.311 -133.223 -1079.86 56.6895
6.312 -132.819 -1085.15 34.9703
6.313 -132.356 -1090.4 13.4375
6.314 -131.888 -1095.65 -8.08593
6.315 -131.386 -1100.88 -29.478
6.316 -130.838 -1106.07 -50.692
6.317 -130.242 -1111.21 -71.6961
6.318 -129.59 -1116.3 -92.4539
6.319 -128.871 -1121.31 -112.908
6.32 -127.979 -1126.12 -132.668
6.321 -127.002 -1130.83 -152.028
6.322 -126.043 -1135.55 -171.325
6.323 -124.749 -1139.9 -189.274
6.324 -121.238 -934.575 589.799
6.325 -121.912 -932.141 568.96
6.326 -122.475 -931.784 548.212
6.327 -123.053 -935.651 527.123
6.328 -123.64 -940.209 505.692
6.329 -124.059 -944.961 484.554
6.33 -124.429 -949.93 463.304
6.331 -124.765 -955.077 441.89
6.332 -125.075 -960.374 420.305
6.333 -125.368 -965.805 398.537
6.334 -125.681 -971.395 376.468
6.335 -125.947 -977.056 354.34
6.336 -126.164 -982.778 332.167
6.337 -126.345 -988.565 309.913
6.338 -126.541 -994.464 287.433
6.339 -126.657 -1000.36 265.04
6.34 -126.733 -1006.3 242.614
6.341 -126.814 -1012.32 220.022
6.342 -126.812 -1018.33 197.567
6.343 -126.761 -1024.34 175.157
6.344 -126.66 -1030.37 152.799
6.345 -126.471 -1036.35 130.644
6.346 -126.258 -1042.36 108.485
6.347 -126.006 -1048.37 86.3833
6.348 -125.667 -1054.33 64.5105
6.349 -125.305 -1060.29 42.6775
6.35 -124.916 -1066.26 20.9112
6.351 -124.436 -1072.16 -0.563601
6.352 -123.918 -1078.04 -21.9023
6.353 -123.344 -1083.88 -43.0295
6.354 -122.778 -1089.74 -64.1516
6.355 -122.17 -1095.56 -85.0811
6.356 -121.51 -1101.33 -105.773
6.357 -120.791 -1107.03 -126.18
6.358 -117.002 -904.696 639.938
6.359 -117.592 -909.764 619.377
6.36 -118.125 -914.928 598.668
6.361 -118.636 -920.216 577.695
6.362 -119.189 -925.691 556.242
6.363 -119.686 -931.241 534.654
6.364 -120.209 -936.949 512.665
6.365 -120.679 -942.72 490.531
6.366 -121.073 -948.528 468.347
6.367 -121.437 -954.413 445.971
6.368 -121.777 -960.377 423.397
6.369 -122.094 -966.418 400.637
6.37 -122.396 -972.535 377.689
6.371 -122.749 -978.795 354.353
6.372 -123.077 -985.114 330.876
6.373 -123.289 -991.396 307.559
6.374 -123.464 -997.714 284.174
6.375 -123.599 -1004.06 260.737
6.376 -123.698 -1010.44 237.25
6.377 -123.76 -1016.85 213.726
6.378 -123.785 -1023.27 190.184
6.379 -123.77 -1029.71 166.643
6.38 -123.716 -1036.16 143.125
6.381 -123.618 -1042.61 119.649
6.382 -123.474 -1049.05 96.2389
6.383 -123.262 -1055.47 72.9761
6.384 -123.008 -1061.87 49.7966
6.385 -122.66 -1068.2 26.8824
6.386 -122.162 -1074.4 4.42583
6.387 -121.761 -1080.72 -18.3357
6.388 -121.327 -1087.03 -40.9779
6.389 -120.847 -1093.29 -63.4432
6.39 -120.311 -1099.51 -85.6833
6.391 -119.685 -1105.63 -107.568
6.392 -114.137 -902.719 655.058
6.393 -114.736 -908.22 633.736
6.394 -115.283 -913.803 612.216
6.395 -115.816 -919.501 590.383
6.396 -116.448 -925.427 567.888
6.397 -116.975 -931.368 545.381
6.398 -117.447 -937.372 522.705
6.399 -117.891 -943.463 499.786
6.4 -118.32 -949.649 476.596
6.401 -118.718 -955.913 453.19
6.402 -119.098 -962.26 429.55
6.403 -119.47 -968.699 405.649
6.404 -119.843 -975.232 381.489
6.405 -120.16 -981.796 357.263
6.406 -120.436 -988.402 332.932
6.407 -120.68 -995.055 308.486
6.408 -120.893 -1001.75 283.937
6.409 -121.075 -1008.49 259.302
6.41 -121.223 -1015.25 234.598
6.411 -121.339 -1022.05 209.84
6.412 -121.419 -1028.87 185.047
6.413 -121.462 -1035.7 160.24
6.414 -121.467 -1042.55 135.442
6.415 -121.432 -1049.4 110.674
6.416 -121.355 -1056.25 85.9566
6.417 -121.233 -1063.09 61.3115
6.418 -121.06 -1069.91 36.7711
6.419 -120.822 -1076.7 12.3994
6.42 -120.454 -1083.38 -11.5956
6.421 -120.078 -1090.06 -35.5571
6.422 -119.656 -1096.71 -59.3578
6.423 -119.213 -1103.35 -83.0497
6.424 -118.648 -1109.87 -106.308
6.425 -118.08 -1116.39 -129.483
6.426 -111.376 -902.386 672.043
6.427 -111.979 -908.159 650.063
6.428 -112.561 -914.044 627.758
6.429 -113.123 -920.04 605.133
6.43 -113.676 -926.151 582.166
6.431 -114.236 -932.393 558.815
6.432 -114.745 -938.702 535.265
6.433 -115.231 -945.105 511.439
6.434 -115.695 -951.6 487.34
6.435 -116.137 -958.183 462.981
6.436 -116.556 -964.85 438.374
6.437 -116.954 -971.596 413.534
6.438 -117.328 -978.417 388.477
6.439 -117.684 -985.309 363.225
6.44 -118.007 -992.254 337.832
6.441 -118.304 -999.252 312.298
6.442 -118.571 -1006.3 286.64
6.443 -118.81 -1013.39 260.876
6.444 -119.019 -1020.51 235.028
6.445 -119.195 -1027.67 209.114
6.446 -119.34 -1034.85 183.147
6.447 -119.45 -1042.06 157.15
6.448 -119.524 -1049.28 131.148
6.449 -119.561 -1056.51 105.162
6.45 -119.558 -1063.74 79.2139
6.451 -119.514 -1070.97 53.3242
6.452 -119.423 -1078.18 27.5237
6.453 -119.255 -1085.35 1.91518
6.454 -119.061 -1092.51 -23.6214
6.455 -118.823 -1099.65 -49.0211
6.456 -118.531 -1106.75 -74.2352
6.457 -118.163 -1113.78 -99.1822
6.458 -117.729 -1120.75 -123.873
6.459 -117.255 -1127.68 -148.358
6.46 -108.85 -885.283 758.869
6.461 -109.523 -891.147 736.595
6.462 -110.181 -897.148 713.908
6.463 -110.826 -903.285 690.81
6.464 -111.457 -909.554 667.314
6.465 -112.074 -915.961 643.436
6.466 -112.677 -922.495 619.187
6.467 -113.264 -929.144 594.582
6.468 -113.834 -935.904 569.633
6.469 -114.386 -942.77 544.357
6.47 -114.92 -949.738 518.769
6.471 -115.434 -956.802 492.884
6.472 -115.927 -963.959 466.714
6.473 -116.399 -971.204 440.272
6.474 -116.848 -978.534 413.575
6.475 -117.282 -986.187 385.722
6.476 -117.69 -993.908 357.671
6.477 -118.071 -1001.69 329.439
6.478 -118.424 -1009.54 301.044
6.479 -118.748 -1017.44 272.51
6.48 -119.041 -1025.38 243.86
6.481 -119.302 -1033.36 215.116
6.482 -119.531 -1041.37 186.298
6.483 -119.725 -1049.42 157.425
6.484 -119.883 -1057.48 128.52
6.485 -120.005 -1065.57 99.6022
6.486 -120.089 -1073.66 70.695
6.487 -120.132 -1081.75 41.8256
6.488 -120.134 -1089.85 13.0184
6.489 -120.093 -1097.93 -15.7015
6.49 -120.006 -1105.99 -44.3083
6.491 -119.873 -1114.03 -72.7771
6.492 -119.691 -1122.04 -101.082
6.493 -119.457 -1130 -129.194
6.494 -108.901 -870.391 842.528
6.495 -109.677 -876.9 818.002
6.496 -110.444 -883.574 792.964
6.497 -111.198 -890.375 767.546
6.498 -111.94 -897.319 741.696
6.499 -112.671 -904.422 715.344
6.5 -113.39 -911.678 688.503
6.501 -114.097 -919.085 661.183
6.502 -114.789 -926.635 633.401
6.503 -115.466 -934.325 605.179
6.504 -116.125 -942.142 576.552
6.505 -116.765 -950.079 547.544
6.506 -117.385 -958.129 518.181
6.507 -117.983 -966.285 488.483
6.508 -118.559 -974.539 458.478
6.509 -119.11 -982.881 428.211
6.51 -119.636 -991.305 397.7
6.511 -120.134 -999.804 366.969
6.512 -120.604 -1008.37 336.036
6.513 -121.045 -1017 304.925
6.514 -121.455 -1025.69 273.66
6.515 -121.833 -1034.43 242.265
6.516 -122.178 -1043.21 210.766
6.517 -122.487 -1052.02 179.192
6.518 -122.76 -1060.87 147.565
6.519 -122.996 -1069.74 115.899
6.52 -123.194 -1078.63 84.2153
6.521 -123.352 -1087.52 52.5399
6.522 -123.468 -1096.43 20.9018
6.523 -123.542 -1105.33 -10.6653
6.524 -123.572 -1114.22 -42.1362
6.525 -123.556 -1123.09 -73.4868
6.526 -123.494 -1131.94 -104.69
6.527 -123.383 -1140.75 -135.718
6.528 -111.554 -867.783 882.763
6.529 -112.448 -874.968 855.939
6.53 -113.336 -882.345 828.517
6.531 -114.214 -889.909 800.509
6.532 -115.082 -897.656 771.924
6.533 -115.935 -905.537 742.93
6.534 -116.773 -913.559 713.496
6.535 -117.597 -921.749 683.524
6.536 -118.406 -930.101 653.03
6.537 -119.198 -938.609 622.036
6.538 -119.972 -947.265 590.562
