# <sim_time> <Fx> <Fy> <Fz>
0.738 61.9057 126.556 -772.648
0.739 61.983 126.139 -754.913
0.74 62.0555 125.713 -737.036
0.741 62.1215 125.261 -718.979
0.742 62.1767 124.195 -699.883
0.743 62.2019 123.005 -679.932
0.744 62.2535 122.01 -661.032
0.745 62.3035 121.095 -642.197
0.746 62.35 120.223 -623.383
0.747 62.3926 119.385 -604.568
0.748 69.733 91.055 -775.417
0.749 69.7778 90.223 -754.863
0.75 69.8152 89.7108 -734.7
0.751 69.8437 89.3139 -714.572
0.752 69.8582 88.9485 -694.209
0.753 69.8482 88.5255 -673.181
0.754 69.8534 88.2873 -653.006
0.755 69.8531 88.0938 -632.88
0.756 69.8463 87.9325 -612.756
0.757 69.8326 87.7979 -592.619
0.758 69.8142 87.9138 -572.701
0.759 69.7891 88.0644 -552.783
0.76 69.7567 88.2259 -532.843
0.761 69.7172 88.4016 -512.891
0.762 69.6711 88.595 -492.942
0.763 69.6186 88.8436 -473.049
0.764 69.5615 89.2081 -453.31
0.765 69.4963 89.5039 -433.465
0.766 69.4253 89.8388 -413.676
0.767 69.3499 90.272 -394.039
0.768 69.2758 91.0574 -374.93
0.769 69.221 93.0191 -357.557
0.77 69.1297 93.5084 -338.1
0.771 69.031 93.8021 -318.49
0.772 68.9412 93.6577 -299.052
0.773 68.8316 93.2567 -278.6
0.774 68.7147 92.8512 -258.06
0.775 68.5848 92.1584 -236.926
0.776 68.4745 91.8199 -216.401
0.777 68.3514 91.6096 -196.007
0.778 68.2124 91.4182 -175.688
0.779 68.0601 91.1241 -155.261
0.78 67.8833 90.4719 -134.335
0.781 67.7626 90.3972 -114.411
0.782 76.3925 65.7628 -268.058
0.783 76.2251 65.886 -246.525
0.784 76.0485 66.086 -225.154
0.785 75.869 66.3369 -203.963
0.786 75.7146 66.6295 -183.047
0.787 75.5457 66.8934 -163.232
0.788 75.3565 67.938 -145.975
0.789 75.1451 68.4467 -125.946
0.79 74.9233 68.8159 -105.282
0.791 74.6932 69.1442 -84.4657
0.792 74.4557 69.4476 -63.602
0.793 74.2112 69.7288 -42.7379
0.794 73.9602 69.9843 -21.8978
0.795 73.7031 70.202 -1.09233
0.796 73.4402 70.3192 19.7234
0.797 73.1765 70.0067 40.9574
0.798 72.9086 69.7351 62.0275
0.799 72.6365 69.4757 82.9439
0.8 72.3581 68.7283 104.054
0.801 72.0729 68.6913 124.609
0.802 71.7884 68.8265 144.887
0.803 71.5029 69.0445 164.936
0.804 71.2151 69.3303 184.755
0.805 70.9241 69.6757 204.337
0.806 70.6262 70.0615 223.691
0.807 70.3062 70.419 242.886
0.808 70.0105 70.9522 261.652
0.809 69.7173 71.5701 280.066
0.81 69.427 72.291 298.036
0.811 69.1464 73.2376 315.095
0.812 68.9081 74.9929 329.096
0.813 68.6189 75.8866 346.159
0.814 68.3241 76.7259 363.306
0.815 68.0268 77.5607 380.347
0.816 77.5773 41.7426 234.742
0.817 77.2145 42.2491 254.295
0.818 76.8505 42.4725 273.534
0.819 76.4814 42.1962 290.2
0.82 76.1146 42.3711 309.448
0.821 75.7461 42.6325 328.804
0.822 75.3757 43.0059 348.107
0.823 75.0037 43.4542 367.274
0.824 74.6307 43.9473 386.252
0.825 74.2568 44.4817 405.02
0.826 73.8836 45.0722 423.589
0.827 73.5106 45.7008 441.922
0.828 73.1381 46.356 459.98
0.829 72.7672 47.0291 477.711
0.83 72.3993 47.6908 495.114
0.831 72.0448 48.1573 511.913
0.832 71.6791 48.8659 528.734
0.833 71.3147 49.6013 545.253
0.834 70.9548 50.3102 561.371
0.835 70.6332 50.449 576.168
0.836 70.2884 51.0226 590.95
0.837 69.9352 51.7638 606.073
0.838 69.5762 52.6312 621.063
0.839 69.2152 53.7724 635.908
0.84 68.8524 54.9417 650.405
0.841 68.4999 56.0435 664.851
0.842 68.1708 56.9316 677.945
0.843 67.8376 57.9259 691.353
0.844 67.5041 58.9708 704.77
0.845 67.1775 59.9665 717.664
0.846 66.8868 60.5515 728.12
0.847 66.5674 61.5279 740.405
0.848 66.2471 62.5432 752.657
0.849 65.928 63.5525 764.664
0.85 75.7932 23.807 640.343
0.851 75.3807 24.421 655.74
0.852 74.9697 25.1493 670.911
0.853 74.5606 25.9464 685.838
0.854 74.1541 26.8352 700.45
0.855 73.7502 27.7848 714.762
0.856 73.3512 28.8303 728.845
0.857 72.9609 30.0416 742.756
0.858 72.5755 31.2772 756.361
0.859 72.1943 32.4911 769.583
0.86 71.8181 33.559 782.219
0.861 71.4472 34.1938 794.018
0.862 71.0791 35.3191 806.28
0.863 70.7157 36.502 818.294
0.864 70.3573 37.7063 830.03
0.865 70.0042 38.9252 841.47
0.866 69.6564 40.1632 852.6
0.867 69.3142 41.4178 863.415
0.868 68.9778 42.6876 873.911
0.869 68.6472 43.9714 884.085
0.87 68.3227 45.2687 893.936
0.871 68.0044 46.5788 903.462
0.872 67.6924 47.9014 912.663
0.873 67.3869 49.2363 921.538
0.874 67.0879 50.5831 930.086
0.875 66.7956 51.9418 938.307
0.876 66.5101 53.3122 946.202
0.877 66.2314 54.6947 953.771
0.878 65.9597 56.0903 961.013
0.879 65.695 57.5029 967.932
0.88 65.4374 58.9337 974.522
0.881 65.1867 60.4103 980.767
0.882 64.9425 61.9697 986.642
0.883 64.7067 63.4194 992.281
0.884 74.3122 31.5555 896.204
0.885 73.9674 32.7479 905.627
0.886 73.6289 33.961 914.73
0.887 73.2969 35.1946 923.512
0.888 72.9718 36.4477 931.966
0.889 72.6535 37.7203 940.098
0.89 72.3421 39.0122 947.905
0.891 72.0378 40.323 955.389
0.892 71.7406 41.6476 962.55
0.893 71.4509 42.9668 969.402
0.894 71.1686 44.3022 975.929
0.895 70.8939 45.6535 982.132
0.896 70.6267 47.0204 988.01
0.897 70.3673 48.4025 993.563
0.898 70.1156 49.7998 998.793
0.899 69.8718 51.2125 1003.7
0.9 69.6363 52.6387 1008.23
0.901 69.4097 54.0701 1012.31
0.902 69.1901 55.641 1015.99
0.903 68.982 57.2978 1019.15
0.904 68.7823 58.949 1022.01
0.905 68.5909 60.62 1024.59
0.906 68.4078 62.3011 1026.85
0.907 68.2331 63.9931 1028.8
0.908 68.0668 65.6962 1030.44
0.909 67.9097 67.404 1031.77
0.91 67.7606 69.1157 1032.78
0.911 67.6192 70.8322 1033.47
0.912 67.4856 72.5538 1033.86
0.913 67.3596 74.287 1033.94
0.914 67.2418 76.1545 1033.7
0.915 67.1329 77.9198 1033.26
0.916 67.0323 79.6602 1032.53
0.917 66.9406 81.3742 1031.51
0.918 75.7905 48.5184 968.442
0.919 75.5873 49.8825 971.073
0.92 75.4014 51.0553 973.244
0.921 75.215 52.3419 975.162
0.922 75.0357 53.7059 976.801
0.923 74.8638 55.1037 978.13
0.924 74.6991 56.5511 979.131
0.925 74.5412 58.1514 979.728
0.926 74.392 59.5433 980.091
0.927 74.2521 60.8786 979.957
0.928 74.1201 62.2042 979.531
0.929 73.9955 63.5321 978.819
0.93 73.881 65.0845 977.5
0.931 73.7749 66.6963 975.813
0.932 73.6778 68.3392 973.868
0.933 73.5901 70.0224 971.68
0.934 73.5115 71.7176 969.208
0.935 73.4425 73.4246 966.455
0.936 73.3832 75.1431 963.423
0.937 73.3334 76.8729 960.116
0.938 73.2922 78.6139 956.54
0.939 73.2593 80.3657 952.699
0.94 73.2347 82.1281 948.596
0.941 73.2181 83.9006 944.237
0.942 73.2096 85.683 939.624
0.943 73.209 87.475 934.764
0.944 73.216 89.2761 929.659
0.945 73.2316 90.9972 924.44
0.946 73.2549 92.6861 919.043
0.947 73.2857 94.3956 913.432
0.948 73.3236 96.1112 907.602
0.949 73.3684 97.8326 901.558
0.95 73.4212 99.5594 895.302
0.951 73.4841 101.291 888.833
0.952 81.3788 66.4051 841.257
0.953 81.3366 68.018 837.524
0.954 81.302 69.6459 833.537
0.955 81.2748 71.2884 829.3
0.956 81.2551 72.9452 824.816
0.957 81.2426 74.6155 820.09
0.958 81.2373 76.2984 815.125
0.959 81.2407 77.994 809.923
0.96 81.253 79.7021 804.487
0.961 81.2744 81.4222 798.822
0.962 81.3049 83.1481 792.951
0.963 81.3448 84.7811 787.028
0.964 81.3915 86.4234 780.898
0.965 81.4447 88.0746 774.566
0.966 81.5043 89.7346 768.037
0.967 81.5701 91.4028 761.317
0.968 81.6418 93.079 754.409
0.969 81.7193 94.7628 747.321
0.97 81.8023 96.4539 740.057
0.971 81.8907 98.152 732.623
0.972 81.9841 99.8568 725.025
0.973 82.0825 101.572 717.254
0.974 82.187 103.373 709.002
0.975 82.2973 105.183 700.581
0.976 82.4129 107.002 691.997
0.977 82.5361 108.603 682.883
0.978 82.665 110.105 673.443
0.979 82.7982 111.605 663.842
0.98 82.9354 113.102 654.085
0.981 83.0764 114.596 644.178
0.982 83.221 116.088 634.126
0.983 83.3689 117.578 623.935
0.984 83.5199 119.064 613.609
0.985 83.6742 120.546 603.153
0.986 90.6139 86.1104 570.879
0.987 90.6877 87.6671 563.108
0.988 90.7648 89.2322 555.2
0.989 90.8451 90.8055 547.158
0.99 90.9284 92.3868 538.989
0.991 91.0144 93.9757 530.697
0.992 91.1028 95.572 522.288
0.993 91.1936 97.1755 513.768
0.994 91.2871 98.8633 504.827
0.995 91.3836 100.517 495.643
0.996 91.486 101.898 485.879
0.997 91.5905 103.279 475.989
0.998 91.697 104.66 465.975
0.999 91.8057 106.039 455.841
1 91.9165 107.417 445.591
1.001 92.029 108.795 435.229
1.002 92.1424 110.173 424.762
1.003 92.2558 111.554 414.189
1.004 92.3708 112.927 403.534
1.005 92.4863 114.297 392.792
1.006 92.6018 115.664 381.969
1.007 92.7171 117.029 371.068
1.008 92.832 118.392 360.094
1.009 92.946 119.752 349.052
1.01 93.0589 121.111 337.948
1.011 93.1714 122.427 326.527
1.012 93.2827 123.719 314.906
1.013 93.3917 125.01 303.218
1.014 93.4978 126.3 291.467
1.015 93.6006 127.589 279.654
1.016 93.7011 129.003 267.614
1.017 93.7967 130.453 255.469
1.018 93.8858 131.917 243.261
1.019 93.9656 133.536 230.77
1.02 99.7871 100.087 255.823
1.021 99.7864 101.749 245.697
1.022 99.8031 103.15 235.444
1.023 99.8185 104.503 225.141
1.024 99.7856 105.841 214.793
1.025 99.7774 107.165 204.386
1.026 99.7948 108.465 193.896
1.027 99.8161 109.735 183.303
1.028 99.8383 111.015 172.645
1.029 99.8576 112.324 161.876
1.03 99.8797 113.703 150.971
1.031 99.9101 115.641 139.114
1.032 99.9289 116.964 127.999
1.033 99.9444 118.176 116.803
1.034 99.9566 119.352 105.626
1.035 99.965 120.506 94.4495
1.036 99.9701 121.75 83.1182
1.037 99.9698 123.027 71.717
1.038 99.9607 124.297 60.3112
1.039 99.935 125.568 48.8956
1.04 99.7877 126.872 37.2997
1.041 99.7357 128.206 25.895
1.042 99.6725 130.139 14.9585
1.043 99.6366 131.52 3.65081
1.044 99.5955 132.774 -7.88046
1.045 99.5675 133.967 -19.257
1.046 99.5403 135.122 -30.6153
1.047 99.512 136.248 -41.9648
1.048 99.4815 137.346 -53.3128
1.049 99.4466 138.418 -64.675
1.05 99.3909 139.435 -76.27
1.051 99.3344 140.438 -87.8234
1.052 99.2918 141.46 -99.1299
1.053 99.249 142.475 -110.383
1.054 104.104 105.415 -33.8402
1.055 104.008 106.444 -43.0759
1.056 103.913 107.353 -52.6466
1.057 103.817 108.216 -62.3381
1.058 103.719 109.072 -72.0978
1.059 103.612 109.927 -82.0572
1.06 103.513 110.953 -92.3789
1.061 103.444 112.363 -104.737
1.062 103.341 113.38 -115.021
1.063 103.23 114.331 -124.975
1.064 103.114 115.251 -134.788
1.065 102.994 116.15 -144.507
1.066 102.869 117.032 -154.151
1.067 102.739 117.901 -163.728
1.068 102.605 118.761 -173.242
1.069 102.466 119.615 -182.693
1.07 102.323 120.468 -192.077
1.071 102.177 121.324 -201.537
1.072 102.026 122.215 -210.947
1.073 101.874 123.663 -219.902
1.074 101.712 124.671 -229.091
1.075 101.543 125.51 -238.321
1.076 101.366 126.293 -247.514
1.077 101.18 127.041 -256.653
1.078 100.982 127.762 -265.73
1.079 100.763 128.459 -274.736
1.08 100.389 129.147 -283.611
1.081 100.138 129.807 -292.465
1.082 99.9126 130.447 -301.254
1.083 99.69 130.986 -309.907
1.084 99.4634 131.478 -318.447
1.085 99.2241 131.954 -326.873
1.086 98.9214 132.471 -335.144
1.087 98.6443 133.335 -342.825
1.088 102.042 95.5606 -254.766
1.089 101.747 96.0659 -261.554
1.09 101.465 96.6485 -268.251
1.091 101.182 97.2373 -274.912
1.092 100.897 97.8306 -281.527
1.093 100.609 98.4308 -288.091
1.094 100.317 99.0457 -294.592
1.095 100.021 99.7124 -301.002
1.096 99.7203 100.629 -307.177
1.097 99.4142 101.272 -313.481
1.098 99.1012 101.89 -319.731
1.099 98.7752 102.505 -325.894
1.1 98.4167 103.143 -331.9
1.101 98.0628 104.148 -337.308
1.102 97.7256 104.846 -343.131
1.103 97.3913 105.429 -349.059
1.104 97.0543 105.974 -354.966
1.105 96.7126 106.495 -360.826
1.106 96.3629 106.993 -366.619
1.107 95.9917 107.451 -372.303
1.108 95.6149 107.854 -377.891
1.109 95.2532 108.323 -383.488
1.11 94.8912 108.792 -389.021
1.111 94.526 109.258 -394.477
1.112 94.1566 109.721 -399.843
1.113 93.7822 110.184 -405.1
1.114 93.4002 110.662 -410.155
1.115 93.0016 111.211 -414.664
1.116 92.6135 111.656 -419.683
1.117 92.2227 112.082 -424.683
1.118 91.8285 112.456 -429.628
1.119 91.4318 112.691 -434.679
1.12 91.0321 112.887 -439.778
1.121 90.6511 112.651 -446.359
1.122 92.3592 77.623 -352.063
1.123 91.9216 77.703 -356.043
1.124 91.4794 77.7854 -359.915
1.125 91.0315 77.8726 -363.652
1.126 90.5622 78.0446 -366.721
1.127 90.1035 78.1358 -370.197
1.128 89.6584 77.873 -373.946
1.129 89.1975 77.9161 -377.453
1.13 88.7333 77.9437 -380.901
1.131 88.2656 77.9542 -384.276
1.132 87.794 77.9428 -387.566
1.133 87.3175 77.89 -390.745
1.134 86.8325 77.7063 -393.721
1.135 86.3355 77.4934 -396.196
1.136 85.8478 77.4111 -399.08
1.137 85.359 77.343 -401.965
1.138 84.8676 77.272 -404.794
1.139 84.3733 77.1926 -407.55
1.14 83.8758 77.1018 -410.222
1.141 83.3751 76.9978 -412.802
1.142 82.871 76.8792 -415.28
1.143 82.3636 76.7457 -417.646
1.144 81.8525 76.598 -419.886
1.145 81.3376 76.4405 -421.977
1.146 80.8187 76.2929 -423.863
1.147 80.2981 76.6104 -424.763
1.148 79.7619 76.442 -426.052
1.149 79.1968 75.8976 -426.822
1.15 78.6584 75.4613 -428.171
1.151 78.1099 74.6759 -429.069
1.152 77.5693 74.1273 -430.291
1.153 77.0361 74.1177 -432.219
1.154 76.5014 74.1388 -434.152
1.155 75.9645 74.1596 -436.039
1.156 75.6519 36.6412 -295.237
1.157 75.1151 36.6226 -296.407
1.158 74.5785 36.6559 -297.615
1.159 74.0418 36.7022 -298.807
1.16 73.5049 36.7499 -299.967
1.161 72.9677 36.7981 -301.094
1.162 72.4301 36.8461 -302.186
1.163 71.8918 36.8931 -303.243
1.164 71.3528 36.9386 -304.264
1.165 70.813 36.9821 -305.247
1.166 70.2725 37.0228 -306.194
1.167 69.731 37.0575 -307.104
1.168 69.189 37.0908 -307.973
1.169 68.6463 37.1204 -308.802
1.17 68.1034 37.1448 -309.591
1.171 67.5603 37.1627 -310.338
1.172 67.0168 37.1722 -311.04
1.173 66.473 37.1702 -311.695
1.174 65.9285 37.1493 -312.294
1.175 65.3821 37.0921 -312.816
1.176 64.8197 36.7187 -312.868
1.177 64.272 36.6122 -313.251
1.178 63.7281 36.5653 -313.684
1.179 63.1854 36.5326 -314.105
1.18 62.6435 36.5029 -314.5
1.181 62.1012 36.4624 -314.858
1.182 61.5549 36.3653 -315.148
1.183 61.0152 36.3354 -315.448
1.184 60.4771 36.3113 -315.719
1.185 59.9402 36.289 -315.957
1.186 59.4044 36.2673 -316.161
1.187 58.8698 36.2494 -316.333
1.188 58.336 36.2195 -316.464
1.189 57.8033 36.1855 -316.557
1.19 57.0209 10.3721 -41.0741
1.191 56.526 10.2042 -41.1888
1.192 56.0344 9.85823 -41.6102
1.193 55.5444 9.70252 -41.7365
1.194 55.0566 9.56677 -41.844
1.195 54.5708 9.43756 -41.9521
1.196 54.087 9.3101 -42.0661
1.197 53.6051 9.18142 -42.1875
1.198 53.1251 9.04877 -42.3156
1.199 52.6461 8.89464 -42.4371
1.2 52.1699 8.74211 -42.5672
1.201 51.6956 8.56767 -42.6823
1.202 51.2231 8.34452 -42.7424
1.203 50.7522 7.65454 -42.0732
1.204 50.2828 7.30078 -42.022
1.205 49.8123 6.93613 -42.0915
1.206 49.3496 6.76566 -42.3375
1.207 48.8899 6.62542 -42.6416
1.208 48.4331 6.4985 -42.987
1.209 47.9791 6.36613 -43.3583
1.21 47.5285 6.16054 -43.7075
1.211 47.0797 6.06166 -44.1575
1.212 46.6337 5.98751 -44.6573
1.213 46.1907 5.96376 -45.248
1.214 45.7504 5.94654 -45.8686
1.215 45.3127 5.93423 -46.5179
1.216 44.8777 5.92576 -47.1947
1.217 44.4454 5.92028 -47.8984
1.218 44.0158 5.91714 -48.6282
1.219 43.5888 5.91578 -49.3836
1.22 43.1646 5.91572 -50.1641
1.221 42.7431 5.91651 -50.9693
1.222 42.3243 5.91777 -51.7987
1.223 41.9082 5.91909 -52.652
1.224 39.9926 -12.2498 340.258
1.225 39.6467 -12.306 339.607
1.226 39.3045 -12.3644 338.853
1.227 38.9659 -12.4269 337.992
1.228 38.6309 -12.4965 337.02
1.229 38.2996 -12.5788 335.93
1.23 37.9708 -12.6896 334.682
1.231 37.6419 -13.0539 332.866
1.232 37.3166 -13.2752 331.182
1.233 36.9953 -13.4331 329.503
1.234 36.6787 -13.6224 327.679
1.235 36.3775 -14.3686 324.948
1.236 36.071 -14.6875 322.737
1.237 35.7643 -14.8279 320.685
1.238 35.4602 -14.9199 318.602
1.239 35.159 -14.9841 316.457
1.24 34.861 -15.0301 314.237
1.241 34.5657 -15.0569 311.94
1.242 34.2717 -15.0326 309.584
1.243 33.9807 -14.9988 307.141
1.244 33.6927 -14.9569 304.611
1.245 33.4077 -14.9079 301.991
1.246 33.1258 -14.8526 299.281
1.247 32.8467 -14.7918 296.481
1.248 32.5707 -14.7258 293.591
1.249 32.2975 -14.6553 290.61
1.25 32.0275 -14.5818 287.537
1.251 31.7602 -14.5047 284.374
1.252 31.4958 -14.4242 281.12
1.253 31.2341 -14.3405 277.776
1.254 30.9751 -14.2539 274.342
1.255 30.7186 -14.1645 270.819
1.256 30.4646 -14.0726 267.208
1.257 30.213 -13.9786 263.509
1.258 26.7943 -26.4394 752.181
1.259 26.6347 -26.2315 748.424
1.26 26.4783 -26.0115 744.505
1.261 26.3252 -25.7803 740.42
1.262 26.1751 -25.5383 736.169
1.263 26.0283 -25.2991 731.729
1.264 25.8854 -25.1205 727.004
1.265 25.7455 -24.935 722.106
1.266 25.6085 -24.7427 717.034
1.267 25.4743 -24.5435 711.787
1.268 25.343 -24.3373 706.365
1.269 25.2144 -24.1239 700.766
1.27 25.0885 -23.9026 694.988
1.271 24.9652 -23.6723 689.028
1.272 24.8444 -23.4308 682.879
1.273 24.7262 -23.1726 676.526
1.274 24.6058 -22.883 669.876
1.275 24.4847 -22.2314 662.349
1.276 24.363 -22.0964 654.951
1.277 24.2478 -21.8705 647.715
1.278 24.1476 -21.6286 639.986
1.279 24.039 -21.3979 632.474
1.28 23.93 -21.1838 624.899
1.281 23.8223 -20.9738 617.2
1.282 23.7163 -20.7657 609.361
1.283 23.6123 -20.5795 601.405
1.284 23.5102 -20.4038 593.314
1.285 23.4352 -18.7225 583.985
1.286 23.3372 -18.5317 575.575
1.287 23.2408 -18.3787 566.983
1.288 23.1467 -18.1865 558.259
1.289 23.0553 -17.9671 549.365
1.29 22.966 -17.7558 540.299
1.291 22.8881 -17.463 530.76
1.292 17.9128 -23.0219 1161.93
1.293 17.9326 -22.7488 1152.74
1.294 17.9537 -22.4903 1143.3
1.295 17.9769 -22.2417 1133.56
1.296 17.9996 -21.9798 1123.42
1.297 18.0299 -21.6097 1111.48
1.298 18.053 -21.3414 1100.56
1.299 18.0753 -21.0891 1089.67
1.3 18.103 -20.7351 1078.4
1.301 18.1308 -20.4785 1066.98
1.302 18.1615 -20.3472 1055.23
1.303 18.2077 -20.7131 1041.79
1.304 18.241 -20.6058 1029.48
1.305 18.281 -20.3682 1016.94
1.306 18.3202 -20.2072 1004.29
1.307 18.3586 -20.1553 991.434
1.308 18.4024 -20.2072 978.232
1.309 18.4506 -20.3366 964.489
1.31 18.4935 -21.0841 949.876
1.311 18.5306 -20.8543 935.869
1.312 18.5589 -20.8618 921.94
1.313 18.5884 -20.9759 907.753
1.314 18.6193 -20.8719 893.501
1.315 18.6494 -20.7402 879.071
1.316 18.6832 -20.5734 864.428
1.317 18.7142 -20.4107 849.601
1.318 18.7451 -20.2428 834.571
1.319 18.7767 -20.0747 819.33
1.32 18.8121 -19.9654 803.792
1.321 18.8449 -19.7731 788.168
1.322 18.8775 -19.5636 772.362
1.323 18.9102 -19.3448 756.366
1.324 18.9431 -19.1189 740.18
1.325 18.975 -18.8641 723.835
1.326 14.3527 -16.8676 1433.02
1.327 14.4874 -16.6236 1417.39
1.328 14.6235 -16.3925 1401.43
1.329 14.7608 -16.2077 1385.1
1.33 14.8957 -16.46 1367.85
1.331 15.0259 -16.3164 1350.87
1.332 15.1518 -16.1566 1333.64
1.333 15.2797 -15.9303 1316.17
1.334 15.4132 -16.0163 1297.93
1.335 15.5491 -16.1262 1279.34
1.336 15.687 -16.2152 1260.49
1.337 15.8266 -16.2771 1241.37
1.338 15.9681 -16.3027 1222.02
1.339 16.1113 -16.2794 1202.44
1.34 16.2566 -16.2303 1182.62
1.341 16.4041 -16.1469 1162.55
1.342 16.5503 -15.9488 1142.36
1.343 16.6818 -15.5881 1122.12
1.344 16.8139 -15.0217 1101.88
1.345 16.9456 -14.1795 1081.75
1.346 17.0711 -13.1409 1062.14
1.347 17.191 -12.8084 1040.59
1.348 17.3071 -12.3442 1018.15
1.349 17.4044 -11.1072 994.025
1.35 17.4981 -10.4162 970.681
1.351 17.5933 -10.0742 947.683
1.352 17.6916 -9.95706 924.793
1.353 17.7948 -9.96478 901.837
1.354 17.9067 -9.99159 878.629
1.355 18.0179 -10.1728 855.334
1.356 18.1493 -10.4372 831.282
1.357 18.2675 -10.7355 807.545
1.358 18.3924 -10.9971 783.306
1.359 18.5177 -10.7261 758.447
1.36 14.2259 -8.07907 1532.2
1.361 14.4524 -7.93122 1508.59
1.362 14.6677 -7.7852 1484.85
1.363 14.8954 -7.63333 1460.78
1.364 15.1259 -7.48031 1436.37
1.365 15.3423 -7.27523 1411.71
1.366 15.5558 -7.06317 1386.7
1.367 15.7686 -6.84961 1361.37
1.368 15.9809 -6.63468 1335.69
1.369 16.1937 -6.47633 1309.6
1.37 16.3916 -6.31779 1283.2
1.371 16.5528 -6.48233 1257.04
1.372 16.7412 -6.36554 1230.05
1.373 16.935 -6.24914 1202.71
1.374 17.1244 -6.13202 1175.02
1.375 17.3136 -6.01403 1147
1.376 17.5029 -5.89469 1118.63
1.377 17.6924 -5.77346 1089.92
1.378 17.882 -5.64976 1060.89
1.379 18.072 -5.52295 1031.53
1.38 18.2621 -5.38858 1001.84
1.381 18.4525 -5.24844 971.842
1.382 18.6432 -5.10152 941.526
1.383 18.8341 -4.94676 910.901
1.384 18.9613 -3.37087 882.076
1.385 19.1619 -3.40431 850.533
1.386 19.3637 -3.44707 818.664
1.387 19.5676 -3.46988 786.521
1.388 19.7737 -3.46191 754.122
1.389 19.9815 -3.45389 721.423
1.39 20.0756 -3.88437 688.068
1.391 20.2493 -2.59543 656.946
1.392 20.5097 -2.61499 623.567
1.393 20.737 -2.46207 590.224
1.394 16.0793 1.67887 1454.17
1.395 16.3167 1.70361 1423.76
1.396 16.547 1.72946 1392.97
1.397 16.7722 1.77024 1361.82
1.398 16.9978 1.80354 1330.25
1.399 17.2236 1.82936 1298.27
1.4 17.4497 1.8477 1265.89
1.401 17.676 1.85859 1233.12
1.402 17.9024 1.8621 1199.94
1.403 18.129 1.85832 1166.37
1.404 18.3557 1.84738 1132.41
1.405 18.4238 4.15979 1101.64
1.406 18.6497 4.17437 1066.96
1.407 18.8759 4.17756 1031.9
1.408 19.1027 4.16923 996.453
1.409 19.33 4.14934 960.632
1.41 19.558 4.11794 924.438
1.411 19.7866 4.07654 887.878
1.412 20.0178 4.11719 851.104
1.413 20.2496 4.14884 814.012
1.414 20.4804 4.12669 776.681
1.415 20.7125 4.11205 739.018
1.416 20.946 4.10642 701.026
1.417 21.1811 4.11137 662.71
1.418 21.418 4.11951 624.081
1.419 21.6565 4.07677 585.171
1.42 21.8967 4.03604 545.954
1.421 22.1392 3.99823 506.442
1.422 22.3843 3.96401 466.642
1.423 22.6321 3.93408 426.558
1.424 22.8835 3.80943 386.329
1.425 23.1408 3.38744 346.247
1.426 23.4016 2.93494 305.95
1.427 23.6662 2.45134 265.446
1.428 18.6656 7.89973 1225.23
1.429 18.9072 7.84715 1188.45
1.43 19.1483 7.71858 1151.34
1.431 19.3897 7.5794 1113.82
1.432 19.6314 7.43013 1075.87
1.433 19.8735 7.27133 1037.5
1.434 20.1176 7.17533 998.843
1.435 20.3618 7.13426 959.885
1.436 20.606 7.10813 920.555
1.437 20.8511 7.09649 880.852
1.438 21.097 7.10046 840.783
1.439 21.3439 7.12176 800.351
1.44 21.5919 7.16224 759.563
1.441 21.841 7.22359 718.422
1.442 22.0909 7.30728 676.927
1.443 22.3416 7.41557 635.082
1.444 22.594 7.55105 592.9
1.445 22.8487 7.62417 550.449
1.446 23.1055 7.70657 507.687
1.447 23.3645 7.80192 464.618
1.448 23.6249 7.91232 421.236
1.449 23.8881 8.03603 377.565
1.45 24.1593 7.73359 334.255
1.451 24.4341 7.34258 290.83
1.452 24.71 6.86665 247.306
1.453 24.9894 6.35048 203.603
1.454 25.2721 5.80062 159.733
1.455 25.5587 5.21762 115.699
1.456 25.8497 4.603 71.4955
1.457 26.1454 3.96446 27.1216
1.458 26.4462 3.29805 -17.4092
1.459 26.7521 2.59805 -62.0802
1.46 27.0635 1.8642 -106.882
1.461 27.3791 1.10111 -151.82
1.462 21.8431 6.10924 898.593
1.463 22.0972 6.22197 857.181
1.464 22.3525 6.38058 815.38
1.465 22.6084 6.5879 773.181
1.466 22.8653 6.84809 730.596
1.467 23.1216 7.05662 687.823
1.468 23.3773 7.15231 644.957
1.469 23.6346 7.29092 601.751
1.47 23.8942 7.39512 558.266
1.471 24.1553 7.51936 514.475
1.472 24.4184 7.6723 470.373
1.473 24.6841 7.85389 425.971
1.474 24.9524 8.06468 381.276
1.475 25.2296 7.74386 337.076
1.476 25.5102 7.34598 292.745
1.477 25.794 6.91927 248.223
1.478 26.0813 6.46424 203.517
1.479 26.3722 5.98031 158.635
1.48 26.6669 5.4669 113.586
1.481 26.9656 4.92347 68.3779
1.482 27.2685 4.34619 23.025
1.483 27.5757 3.73696 -22.4677
