# <sim_time> <x> <y> <z> <qx> <qy> <qz> <qw>
42.726 4.10952 1.23436 0.0163001 -0.0165616 -0.0136224 -0.00932146 0.999727
42.727 4.10948 1.23451 0.0164755 -0.0165688 -0.0135987 -0.00933349 0.999727
42.728 4.10945 1.23467 0.0166514 -0.0165753 -0.0135749 -0.00934554 0.999727
42.729 4.10942 1.23482 0.0168276 -0.0165811 -0.0135512 -0.0093576 0.999727
42.73 4.10938 1.23497 0.0170041 -0.0165863 -0.0135276 -0.00936967 0.999727
42.731 4.10935 1.23513 0.0171808 -0.0165908 -0.013504 -0.00938176 0.999727
42.732 4.10932 1.23528 0.0173578 -0.0165946 -0.0134804 -0.00939387 0.999727
42.733 4.10928 1.23544 0.017535 -0.0165977 -0.0134569 -0.00940599 0.999727
42.734 4.10925 1.23559 0.0177123 -0.0166002 -0.0134334 -0.00941812 0.999728
42.735 4.10921 1.23575 0.0178898 -0.016602 -0.01341 -0.00943027 0.999728
42.736 4.10918 1.23591 0.0180673 -0.0166032 -0.0133867 -0.00944244 0.999728
42.737 4.10915 1.23606 0.0182449 -0.0166037 -0.0133634 -0.00945462 0.999728
42.738 4.10911 1.23622 0.0184233 -0.0166036 -0.0133402 -0.00946681 0.999728
42.739 4.10908 1.23638 0.0186025 -0.0166029 -0.013317 -0.00947901 0.999729
42.74 4.10904 1.23653 0.0187826 -0.0166017 -0.0132938 -0.00949122 0.999729
42.741 4.10901 1.23669 0.0189634 -0.0166 -0.0132708 -0.00950345 0.999729
42.742 4.10897 1.23685 0.0191449 -0.0165976 -0.0132477 -0.00951568 0.999729
42.743 4.10893 1.23701 0.019327 -0.0165948 -0.0132248 -0.00952793 0.999729
42.744 4.1089 1.23716 0.0195098 -0.0165913 -0.0132019 -0.00954019 0.99973
42.745 4.10886 1.23732 0.0196932 -0.0165874 -0.013179 -0.00955245 0.99973
42.746 4.10883 1.23748 0.0198771 -0.0165828 -0.0131562 -0.00956474 0.99973
42.747 4.10879 1.23764 0.0200615 -0.0165777 -0.0131335 -0.00957703 0.99973
42.748 4.10875 1.2378 0.0202464 -0.0165721 -0.0131108 -0.00958933 0.999731
42.749 4.10871 1.23796 0.0204316 -0.016566 -0.0130882 -0.00960165 0.999731
42.75 4.10868 1.23812 0.0206173 -0.0165593 -0.0130657 -0.00961397 0.999731
42.751 4.10864 1.23828 0.0208032 -0.0165521 -0.0130432 -0.00962631 0.999732
42.752 4.1086 1.23844 0.0209895 -0.0165443 -0.0130208 -0.00963866 0.999732
42.753 4.10857 1.2386 0.021176 -0.0165361 -0.0129984 -0.00965102 0.999732
42.754 4.10853 1.23876 0.0213627 -0.0165273 -0.0129761 -0.00966339 0.999733
42.755 4.10849 1.23892 0.0215495 -0.016518 -0.0129538 -0.00967578 0.999733
42.756 4.10845 1.23909 0.0217365 -0.0165082 -0.0129316 -0.00968817 0.999733
42.757 4.10841 1.23925 0.0219235 -0.0164978 -0.0129095 -0.00970058 0.999733
42.758 4.10837 1.23941 0.0221106 -0.016487 -0.0128875 -0.009713 0.999734
42.759 4.10834 1.23957 0.0222977 -0.0164757 -0.0128654 -0.00972543 0.999734
42.76 4.1083 1.23974 0.0224847 -0.0164638 -0.0128435 -0.00973787 0.999735
42.761 4.10826 1.2399 0.0226717 -0.0164515 -0.0128216 -0.00975032 0.999735
42.762 4.10822 1.24006 0.0228585 -0.0164387 -0.0127998 -0.00976279 0.999735
42.763 4.10818 1.24023 0.0230451 -0.0164254 -0.012778 -0.00977526 0.999736
42.764 4.10814 1.24039 0.0232316 -0.0164116 -0.0127563 -0.00978775 0.999736
42.765 4.1081 1.24056 0.0234178 -0.0163974 -0.0127347 -0.00980025 0.999736
42.766 4.10806 1.24072 0.0236037 -0.0163826 -0.0127131 -0.00981276 0.999737
42.767 4.10802 1.24089 0.0237892 -0.0163674 -0.0126916 -0.00982528 0.999737
42.768 4.10798 1.24105 0.0239744 -0.0163518 -0.0126702 -0.00983781 0.999738
42.769 4.10794 1.24122 0.0241592 -0.0163357 -0.0126488 -0.00985036 0.999738
42.77 4.1079 1.24138 0.0243436 -0.0163191 -0.0126275 -0.00986291 0.999738
42.771 4.10786 1.24155 0.0245274 -0.016302 -0.0126062 -0.00987548 0.999739
42.772 4.10782 1.24171 0.0247116 -0.0162846 -0.012585 -0.00988805 0.999739
42.773 4.10777 1.24188 0.024896 -0.0162668 -0.0125639 -0.00990063 0.99974
42.774 4.10773 1.24205 0.0250805 -0.0162487 -0.0125428 -0.00991322 0.99974
42.775 4.10769 1.24222 0.0252652 -0.0162302 -0.0125218 -0.00992582 0.999741
42.776 4.10765 1.24238 0.02545 -0.0162113 -0.0125008 -0.00993842 0.999741
42.777 4.10761 1.24255 0.0256349 -0.0161921 -0.0124799 -0.00995103 0.999741
42.778 4.10757 1.24272 0.0258198 -0.0161726 -0.0124591 -0.00996364 0.999742
42.779 4.10752 1.24289 0.0260047 -0.0161527 -0.0124383 -0.00997627 0.999742
42.78 4.10748 1.24306 0.0261895 -0.0161324 -0.0124176 -0.0099889 0.999743
42.781 4.10744 1.24322 0.0263742 -0.0161119 -0.0123969 -0.0100015 0.999743
42.782 4.1074 1.24339 0.0265588 -0.016091 -0.0123763 -0.0100142 0.999744
42.783 4.10735 1.24356 0.0267432 -0.0160697 -0.0123558 -0.0100268 0.999744
42.784 4.10731 1.24373 0.0269274 -0.0160482 -0.0123353 -0.0100395 0.999745
42.785 4.10727 1.2439 0.0271113 -0.0160263 -0.0123149 -0.0100521 0.999745
42.786 4.10722 1.24407 0.0272949 -0.0160042 -0.0122946 -0.0100648 0.999746
42.787 4.10718 1.24424 0.0274782 -0.0159817 -0.0122743 -0.0100775 0.999746
42.788 4.10714 1.24442 0.0276611 -0.015959 -0.012254 -0.0100902 0.999747
42.789 4.10709 1.24459 0.0278436 -0.0159359 -0.0122339 -0.0101028 0.999747
42.79 4.10705 1.24476 0.0280256 -0.0159126 -0.0122137 -0.0101155 0.999748
42.791 4.107 1.24493 0.0282072 -0.015889 -0.0121937 -0.0101282 0.999748
42.792 4.10696 1.2451 0.0283882 -0.015865 -0.0121737 -0.0101409 0.999749
42.793 4.10691 1.24527 0.0285686 -0.0158409 -0.0121537 -0.0101536 0.999749
42.794 4.10687 1.24545 0.0287484 -0.0158164 -0.0121339 -0.0101663 0.99975
42.795 4.10683 1.24562 0.0289276 -0.0157917 -0.012114 -0.010179 0.99975
42.796 4.10678 1.24579 0.0291061 -0.0157668 -0.0120943 -0.0101917 0.999751
42.797 4.10674 1.24597 0.0292839 -0.0157415 -0.0120745 -0.0102044 0.999751
42.798 4.10669 1.24614 0.0294609 -0.0157161 -0.0120549 -0.0102171 0.999752
42.799 4.10664 1.24631 0.0296371 -0.0156904 -0.0120353 -0.0102299 0.999752
42.8 4.1066 1.24649 0.0298125 -0.0156644 -0.0120157 -0.0102426 0.999753
42.801 4.10655 1.24666 0.0299869 -0.0156383 -0.0119962 -0.0102553 0.999753
42.802 4.10651 1.24684 0.0301605 -0.0156119 -0.0119768 -0.010268 0.999754
42.803 4.10646 1.24701 0.0303332 -0.0155853 -0.0119574 -0.0102807 0.999754
42.804 4.10641 1.24719 0.0305049 -0.0155584 -0.0119381 -0.0102934 0.999755
42.805 4.10637 1.24736 0.0306755 -0.0155314 -0.0119188 -0.0103062 0.999755
42.806 4.10632 1.24754 0.0308458 -0.0155042 -0.0118996 -0.0103189 0.999756
42.807 4.10628 1.24771 0.0310158 -0.0154768 -0.0118804 -0.0103316 0.999756
42.808 4.10623 1.24789 0.0311853 -0.0154494 -0.0118613 -0.0103443 0.999757
42.809 4.10618 1.24807 0.0313545 -0.0154218 -0.0118422 -0.010357 0.999757
42.81 4.10613 1.24824 0.0315231 -0.015394 -0.0118231 -0.0103697 0.999758
42.811 4.10609 1.24842 0.0316912 -0.0153661 -0.0118042 -0.0103824 0.999758
42.812 4.10604 1.2486 0.0318588 -0.0153382 -0.0117852 -0.0103951 0.999759
42.813 4.10599 1.24878 0.0320257 -0.0153101 -0.0117663 -0.0104078 0.999759
42.814 4.10594 1.24895 0.0321921 -0.0152819 -0.0117475 -0.0104204 0.99976
42.815 4.1059 1.24913 0.0323578 -0.0152536 -0.0117287 -0.0104331 0.99976
42.816 4.10585 1.24931 0.0325228 -0.0152251 -0.0117099 -0.0104458 0.999761
42.817 4.1058 1.24949 0.0326871 -0.0151966 -0.0116912 -0.0104585 0.999761
42.818 4.10575 1.24967 0.0328507 -0.0151681 -0.0116726 -0.0104711 0.999762
42.819 4.1057 1.24985 0.0330134 -0.0151394 -0.011654 -0.0104838 0.999763
42.82 4.10566 1.25003 0.0331754 -0.0151106 -0.0116354 -0.0104965 0.999763
42.821 4.10561 1.25021 0.0333364 -0.0150818 -0.0116169 -0.0105091 0.999764
42.822 4.10556 1.25039 0.0334966 -0.0150529 -0.0115984 -0.0105218 0.999764
42.823 4.10551 1.25057 0.0336559 -0.0150239 -0.01158 -0.0105344 0.999765
42.824 4.10546 1.25075 0.0338143 -0.0149949 -0.0115616 -0.0105471 0.999765
42.825 4.10541 1.25093 0.0339717 -0.0149658 -0.0115433 -0.0105597 0.999766
42.826 4.10536 1.25111 0.034128 -0.0149367 -0.011525 -0.0105724 0.999766
42.827 4.10531 1.25129 0.0342834 -0.0149075 -0.0115068 -0.010585 0.999767
42.828 4.10526 1.25147 0.0344376 -0.0148783 -0.0114886 -0.0105977 0.999767
42.829 4.10521 1.25165 0.0345908 -0.014849 -0.0114705 -0.0106103 0.999768
42.83 4.10516 1.25183 0.0347429 -0.0148197 -0.0114524 -0.0106229 0.999768
42.831 4.10511 1.25202 0.0348938 -0.0147904 -0.0114344 -0.0106356 0.999769
42.832 4.10506 1.2522 0.0350436 -0.0147611 -0.0114165 -0.0106482 0.999769
42.833 4.10501 1.25238 0.0351921 -0.0147317 -0.0113985 -0.0106608 0.99977
42.834 4.10496 1.25256 0.0353395 -0.0147024 -0.0113807 -0.0106734 0.99977
42.835 4.10491 1.25275 0.0354855 -0.014673 -0.0113629 -0.0106861 0.999771
42.836 4.10486 1.25293 0.0356303 -0.0146436 -0.0113451 -0.0106987 0.999771
42.837 4.10481 1.25311 0.0357738 -0.0146142 -0.0113274 -0.0107113 0.999772
42.838 4.10476 1.2533 0.035916 -0.0145848 -0.0113097 -0.0107239 0.999772
42.839 4.10471 1.25348 0.0360568 -0.0145554 -0.0112921 -0.0107365 0.999773
42.84 4.10465 1.25367 0.0361968 -0.0145261 -0.0112745 -0.0107491 0.999773
42.841 4.1046 1.25385 0.036336 -0.0144969 -0.011257 -0.0107616 0.999774
42.842 4.10455 1.25403 0.0364744 -0.0144677 -0.0112395 -0.0107742 0.999774
42.843 4.1045 1.25422 0.036612 -0.0144386 -0.0112221 -0.0107868 0.999775
42.844 4.10445 1.2544 0.0367487 -0.0144095 -0.0112047 -0.0107994 0.999775
42.845 4.1044 1.25459 0.0368845 -0.0143806 -0.0111873 -0.0108119 0.999776
42.846 4.10434 1.25477 0.0370193 -0.0143517 -0.0111699 -0.0108245 0.999776
42.847 4.10429 1.25496 0.0371533 -0.0143229 -0.0111527 -0.010837 0.999776
42.848 4.10424 1.25515 0.0372862 -0.0142942 -0.0111354 -0.0108496 0.999777
42.849 4.10419 1.25533 0.0374181 -0.0142656 -0.0111182 -0.0108621 0.999777
42.85 4.10413 1.25552 0.0375491 -0.0142371 -0.011101 -0.0108746 0.999778
42.851 4.10408 1.2557 0.0376789 -0.0142087 -0.0110839 -0.0108872 0.999778
42.852 4.10403 1.25589 0.0378077 -0.0141804 -0.0110668 -0.0108997 0.999779
42.853 4.10397 1.25608 0.0379354 -0.0141522 -0.0110498 -0.0109122 0.999779
42.854 4.10392 1.25627 0.038062 -0.0141242 -0.0110328 -0.0109247 0.99978
42.855 4.10387 1.25645 0.0381874 -0.0140962 -0.0110158 -0.0109372 0.99978
42.856 4.10381 1.25664 0.0383116 -0.0140684 -0.0109989 -0.0109496 0.999781
42.857 4.10376 1.25683 0.0384347 -0.0140408 -0.010982 -0.0109621 0.999781
42.858 4.10371 1.25702 0.0385566 -0.0140132 -0.0109652 -0.0109746 0.999781
42.859 4.10365 1.2572 0.0386772 -0.0139858 -0.0109484 -0.010987 0.999782
42.86 4.1036 1.25739 0.0387965 -0.0139585 -0.0109316 -0.0109995 0.999782
42.861 4.10355 1.25758 0.0389146 -0.0139314 -0.0109149 -0.0110119 0.999783
42.862 4.10349 1.25777 0.0390313 -0.0139044 -0.0108983 -0.0110243 0.999783
42.863 4.10344 1.25796 0.0391468 -0.0138776 -0.0108817 -0.0110368 0.999784
42.864 4.10338 1.25815 0.0392609 -0.0138509 -0.0108651 -0.0110492 0.999784
42.865 4.10333 1.25834 0.0393736 -0.0138243 -0.0108486 -0.0110616 0.999784
42.866 4.10327 1.25853 0.0394849 -0.013798 -0.0108321 -0.011074 0.999785
42.867 4.10322 1.25872 0.0395948 -0.0137718 -0.0108157 -0.0110863 0.999785
42.868 4.10316 1.2589 0.0397033 -0.0137457 -0.0107993 -0.0110987 0.999786
42.869 4.10311 1.25909 0.0398104 -0.0137199 -0.010783 -0.0111111 0.999786
42.87 4.10305 1.25928 0.039916 -0.0136942 -0.0107667 -0.0111234 0.999786
42.871 4.103 1.25948 0.0400201 -0.0136687 -0.0107504 -0.0111358 0.999787
42.872 4.10294 1.25967 0.0401227 -0.0136434 -0.0107342 -0.0111481 0.999787
42.873 4.10289 1.25986 0.0402237 -0.0136182 -0.0107181 -0.0111604 0.999788
42.874 4.10283 1.26005 0.0403238 -0.0135933 -0.010702 -0.0111728 0.999788
42.875 4.10278 1.26024 0.0404229 -0.0135686 -0.0106859 -0.0111851 0.999788
42.876 4.10272 1.26043 0.0405209 -0.0135441 -0.0106698 -0.0111974 0.999789
42.877 4.10267 1.26062 0.0406179 -0.0135198 -0.0106538 -0.0112096 0.999789
42.878 4.10261 1.26081 0.0407139 -0.0134958 -0.0106378 -0.0112219 0.999789
42.879 4.10255 1.261 0.0408088 -0.013472 -0.0106218 -0.0112342 0.99979
42.88 4.1025 1.2612 0.0409025 -0.0134484 -0.0106059 -0.0112464 0.99979
42.881 4.10244 1.26139 0.0409952 -0.0134251 -0.01059 -0.0112587 0.99979
42.882 4.10238 1.26158 0.0410867 -0.013402 -0.0105741 -0.0112709 0.999791
42.883 4.10233 1.26177 0.0411771 -0.0133791 -0.0105583 -0.0112831 0.999791
42.884 4.10227 1.26197 0.0412663 -0.0133565 -0.0105425 -0.0112953 0.999791
42.885 4.10222 1.26216 0.0413543 -0.0133342 -0.0105267 -0.0113075 0.999792
42.886 4.10216 1.26235 0.0414412 -0.0133121 -0.010511 -0.0113197 0.999792
42.887 4.1021 1.26255 0.0415268 -0.0132902 -0.0104953 -0.0113318 0.999792
42.888 4.10204 1.26274 0.0416113 -0.0132686 -0.0104796 -0.011344 0.999793
42.889 4.10199 1.26293 0.0416945 -0.0132473 -0.010464 -0.0113561 0.999793
42.89 4.10193 1.26313 0.0417764 -0.0132262 -0.0104484 -0.0113682 0.999793
42.891 4.10187 1.26332 0.0418571 -0.0132054 -0.0104329 -0.0113804 0.999794
42.892 4.10181 1.26351 0.0419365 -0.0131849 -0.0104174 -0.0113925 0.999794
42.893 4.10176 1.26371 0.0420146 -0.0131646 -0.0104019 -0.0114046 0.999794
42.894 4.1017 1.2639 0.0420915 -0.0131446 -0.0103865 -0.0114166 0.999794
42.895 4.10164 1.2641 0.042167 -0.0131248 -0.0103711 -0.0114287 0.999795
42.896 4.10158 1.26429 0.0422412 -0.0131054 -0.0103557 -0.0114408 0.999795
42.897 4.10153 1.26449 0.0423141 -0.0130862 -0.0103404 -0.0114528 0.999795
42.898 4.10147 1.26468 0.0423856 -0.0130672 -0.0103251 -0.0114648 0.999796
42.899 4.10141 1.26488 0.0424558 -0.0130486 -0.0103099 -0.0114769 0.999796
42.9 4.10135 1.26507 0.0425246 -0.0130302 -0.0102947 -0.0114889 0.999796
42.901 4.10129 1.26527 0.042592 -0.0130122 -0.0102796 -0.0115009 0.999796
42.902 4.10123 1.26546 0.0426581 -0.0129943 -0.0102645 -0.0115129 0.999797
42.903 4.10117 1.26566 0.0427228 -0.0129768 -0.0102494 -0.0115248 0.999797
42.904 4.10112 1.26585 0.042786 -0.0129596 -0.0102344 -0.0115368 0.999797
42.905 4.10106 1.26605 0.0428479 -0.0129426 -0.0102194 -0.0115488 0.999797
42.906 4.101 1.26625 0.0429083 -0.0129259 -0.0102045 -0.0115607 0.999798
42.907 4.10094 1.26644 0.0429673 -0.0129096 -0.0101896 -0.0115726 0.999798
42.908 4.10088 1.26664 0.0430253 -0.0128935 -0.0101748 -0.0115845 0.999798
42.909 4.10082 1.26683 0.0430824 -0.0128777 -0.01016 -0.0115964 0.999798
42.91 4.10076 1.26703 0.0431385 -0.0128622 -0.0101452 -0.0116083 0.999798
42.911 4.1007 1.26723 0.0431936 -0.012847 -0.0101304 -0.0116202 0.999799
42.912 4.10064 1.26742 0.0432478 -0.0128322 -0.0101156 -0.0116321 0.999799
42.913 4.10058 1.26762 0.0433009 -0.0128176 -0.0101009 -0.0116439 0.999799
42.914 4.10052 1.26782 0.043353 -0.0128033 -0.0100862 -0.0116558 0.999799
42.915 4.10046 1.26802 0.0434041 -0.0127894 -0.0100716 -0.0116676 0.999799
42.916 4.1004 1.26821 0.0434541 -0.0127757 -0.0100569 -0.0116794 0.9998
42.917 4.10034 1.26841 0.0435031 -0.0127624 -0.0100423 -0.0116912 0.9998
42.918 4.10028 1.26861 0.0435511 -0.0127494 -0.0100278 -0.011703 0.9998
42.919 4.10022 1.26881 0.043598 -0.0127367 -0.0100132 -0.0117147 0.9998
42.92 4.10016 1.269 0.0436438 -0.0127243 -0.00999874 -0.0117265 0.9998
42.921 4.1001 1.2692 0.0436886 -0.0127122 -0.00998427 -0.0117382 0.9998
42.922 4.10004 1.2694 0.0437323 -0.0127005 -0.00996983 -0.01175 0.999801
42.923 4.09998 1.2696 0.0437749 -0.012689 -0.00995543 -0.0117617 0.999801
42.924 4.09992 1.2698 0.0438164 -0.0126779 -0.00994106 -0.0117734 0.999801
42.925 4.09986 1.27 0.0438568 -0.0126671 -0.00992673 -0.011785 0.999801
42.926 4.0998 1.27019 0.0438961 -0.0126566 -0.00991243 -0.0117967 0.999801
42.927 4.09974 1.27039 0.0439342 -0.0126465 -0.00989816 -0.0118084 0.999801
42.928 4.09968 1.27059 0.0439713 -0.0126366 -0.00988394 -0.01182 0.999801
42.929 4.09961 1.27079 0.0440072 -0.0126271 -0.00986975 -0.0118316 0.999802
42.93 4.09955 1.27099 0.044042 -0.0126179 -0.00985559 -0.0118432 0.999802
42.931 4.09949 1.27119 0.0440757 -0.0126091 -0.00984148 -0.0118548 0.999802
42.932 4.09943 1.27139 0.0441082 -0.0126005 -0.0098274 -0.0118664 0.999802
42.933 4.09937 1.27159 0.0441396 -0.0125923 -0.00981337 -0.011878 0.999802
42.934 4.09931 1.27179 0.0441699 -0.0125844 -0.00979937 -0.0118896 0.999802
42.935 4.09925 1.27199 0.044199 -0.0125769 -0.00978542 -0.0119011 0.999802
42.936 4.09918 1.27219 0.044227 -0.0125696 -0.00977151 -0.0119126 0.999802
42.937 4.09912 1.27239 0.0442538 -0.0125627 -0.00975764 -0.0119241 0.999802
42.938 4.09906 1.27259 0.0442794 -0.0125561 -0.00974382 -0.0119356 0.999802
42.939 4.099 1.27279 0.0443039 -0.0125499 -0.00973004 -0.0119471 0.999803
42.94 4.09893 1.27299 0.0443273 -0.0125439 -0.0097163 -0.0119586 0.999803
42.941 4.09887 1.27319 0.0443495 -0.0125383 -0.00970261 -0.0119701 0.999803
42.942 4.09881 1.27339 0.0443709 -0.012533 -0.00968895 -0.0119815 0.999803
42.943 4.09875 1.27359 0.0443917 -0.012528 -0.00967531 -0.0119929 0.999803
42.944 4.09868 1.27379 0.0444117 -0.0125233 -0.00966169 -0.0120044 0.999803
42.945 4.09862 1.27399 0.0444309 -0.012519 -0.0096481 -0.0120158 0.999803
42.946 4.09856 1.27419 0.0444494 -0.0125149 -0.00963454 -0.0120272 0.999803
42.947 4.0985 1.27439 0.0444672 -0.0125112 -0.009621 -0.0120385 0.999803
42.948 4.09843 1.27459 0.0444842 -0.0125078 -0.00960749 -0.0120499 0.999803
42.949 4.09837 1.27479 0.0445005 -0.0125047 -0.00959401 -0.0120613 0.999803
42.95 4.09831 1.275 0.044516 -0.0125019 -0.00958056 -0.0120726 0.999803
42.951 4.09824 1.2752 0.0445307 -0.0124994 -0.00956715 -0.0120839 0.999803
42.952 4.09818 1.2754 0.0445448 -0.0124972 -0.00955376 -0.0120953 0.999803
42.953 4.09812 1.2756 0.044558 -0.0124953 -0.0095404 -0.0121066 0.999803
42.954 4.09805 1.2758 0.0445705 -0.0124938 -0.00952708 -0.0121179 0.999803
42.955 4.09799 1.276 0.0445823 -0.0124925 -0.00951379 -0.0121291 0.999803
42.956 4.09793 1.27621 0.0445933 -0.0124916 -0.00950054 -0.0121404 0.999803
42.957 4.09786 1.27641 0.0446036 -0.0124909 -0.00948732 -0.0121517 0.999803
42.958 4.0978 1.27661 0.044613 -0.0124906 -0.00947413 -0.0121629 0.999803
42.959 4.09774 1.27681 0.0446218 -0.0124906 -0.00946098 -0.0121741 0.999803
42.96 4.09767 1.27701 0.0446297 -0.0124908 -0.00944787 -0.0121854 0.999803
42.961 4.09761 1.27722 0.0446369 -0.0124914 -0.0094348 -0.0121966 0.999803
42.962 4.09754 1.27742 0.0446434 -0.0124923 -0.00942177 -0.0122078 0.999803
42.963 4.09748 1.27762 0.0446491 -0.0124934 -0.00940877 -0.0122189 0.999803
42.964 4.09741 1.27782 0.044654 -0.0124949 -0.00939582 -0.0122301 0.999803
42.965 4.09735 1.27803 0.0446582 -0.0124967 -0.00938291 -0.0122413 0.999803
42.966 4.09729 1.27823 0.0446616 -0.0124988 -0.00937003 -0.0122524 0.999803
42.967 4.09722 1.27843 0.0446642 -0.0125011 -0.0093572 -0.0122635 0.999803
42.968 4.09716 1.27864 0.0446661 -0.0125038 -0.00934442 -0.0122746 0.999803
42.969 4.09709 1.27884 0.0446672 -0.0125067 -0.00933167 -0.0122857 0.999803
42.97 4.09703 1.27904 0.0446676 -0.01251 -0.00931897 -0.0122968 0.999803
42.971 4.09696 1.27925 0.0446672 -0.0125135 -0.00930632 -0.0123079 0.999803
42.972 4.0969 1.27945 0.0446661 -0.0125173 -0.00929371 -0.012319 0.999803
42.973 4.09683 1.27965 0.0446642 -0.0125214 -0.00928114 -0.01233 0.999803
42.974 4.09677 1.27986 0.0446616 -0.0125258 -0.00926863 -0.0123411 0.999802
42.975 4.0967 1.28006 0.0446582 -0.0125305 -0.00925616 -0.0123521 0.999802
42.976 4.09664 1.28026 0.0446545 -0.0125354 -0.00924371 -0.0123631 0.999802
42.977 4.09657 1.28047 0.0446504 -0.0125405 -0.00923128 -0.0123741 0.999802
42.978 4.09651 1.28067 0.044646 -0.012546 -0.00921888 -0.0123851 0.999802
42.979 4.09644 1.28088 0.0446413 -0.0125516 -0.00920651 -0.012396 0.999802
42.98 4.09637 1.28108 0.0446362 -0.0125575 -0.00919416 -0.012407 0.999802
42.981 4.09631 1.28128 0.0446307 -0.0125637 -0.00918183 -0.0124179 0.999802
42.982 4.09624 1.28149 0.044625 -0.01257 -0.00916953 -0.0124288 0.999802
42.983 4.09618 1.28169 0.0446189 -0.0125767 -0.00915726 -0.0124397 0.999802
42.984 4.09611 1.2819 0.0446124 -0.0125835 -0.00914502 -0.0124506 0.999801
42.985 4.09604 1.2821 0.0446056 -0.0125906 -0.00913281 -0.0124615 0.999801
42.986 4.09598 1.28231 0.0445985 -0.012598 -0.00912062 -0.0124723 0.999801
42.987 4.09591 1.28251 0.044591 -0.0126055 -0.00910847 -0.0124831 0.999801
42.988 4.09585 1.28272 0.0445832 -0.0126133 -0.00909635 -0.012494 0.999801
42.989 4.09578 1.28292 0.0445751 -0.0126213 -0.00908426 -0.0125048 0.999801
42.99 4.09571 1.28313 0.0445667 -0.0126296 -0.00907221 -0.0125156 0.999801
42.991 4.09565 1.28333 0.0445579 -0.0126381 -0.00906019 -0.0125263 0.999801
42.992 4.09558 1.28354 0.0445488 -0.0126468 -0.0090482 -0.0125371 0.9998
42.993 4.09551 1.28375 0.0445393 -0.0126557 -0.00903625 -0.0125479 0.9998
42.994 4.09545 1.28395 0.0445296 -0.0126648 -0.00902434 -0.0125586 0.9998
42.995 4.09538 1.28416 0.0445195 -0.0126742 -0.00901246 -0.0125693 0.9998
42.996 4.09531 1.28436 0.0445091 -0.0126838 -0.00900062 -0.01258 0.9998
42.997 4.09525 1.28457 0.0444984 -0.0126935 -0.00898882 -0.0125907 0.9998
42.998 4.09518 1.28478 0.0444874 -0.0127035 -0.00897706 -0.0126014 0.9998
42.999 4.09511 1.28498 0.044476 -0.0127138 -0.00896534 -0.012612 0.999799
43 4.09505 1.28519 0.0444644 -0.0127242 -0.00895366 -0.0126227 0.999799
43.001 4.09498 1.28539 0.0444524 -0.0127348 -0.00894203 -0.0126333 0.999799
43.002 4.09491 1.2856 0.0444402 -0.0127456 -0.00893044 -0.0126439 0.999799
43.003 4.09484 1.28581 0.0444276 -0.0127566 -0.00891889 -0.0126545 0.999799
43.004 4.09478 1.28601 0.0444147 -0.0127679 -0.00890738 -0.0126651 0.999799
43.005 4.09471 1.28622 0.0444016 -0.0127793 -0.00889592 -0.0126757 0.999798
43.006 4.09464 1.28643 0.0443881 -0.0127909 -0.00888451 -0.0126862 0.999798
43.007 4.09458 1.28664 0.0443744 -0.0128027 -0.00887315 -0.0126968 0.999798
43.008 4.09451 1.28684 0.0443603 -0.0128147 -0.00886183 -0.0127073 0.999798
43.009 4.09444 1.28705 0.044346 -0.0128269 -0.00885056 -0.0127178 0.999798
43.01 4.09437 1.28726 0.0443318 -0.0128392 -0.00883931 -0.0127283 0.999797
43.011 4.0943 1.28746 0.0443177 -0.0128517 -0.00882809 -0.0127388 0.999797
43.012 4.09424 1.28767 0.0443036 -0.0128642 -0.00881688 -0.0127492 0.999797
43.013 4.09417 1.28788 0.0442897 -0.0128769 -0.0088057 -0.0127597 0.999797
43.014 4.0941 1.28809 0.0442759 -0.0128897 -0.00879455 -0.0127701 0.999797
43.015 4.09403 1.2883 0.0442621 -0.0129026 -0.00878342 -0.0127805 0.999796
43.016 4.09396 1.2885 0.0442485 -0.0129156 -0.00877231 -0.0127908 0.999796
43.017 4.0939 1.28871 0.044235 -0.0129288 -0.00876124 -0.0128012 0.999796
43.018 4.09383 1.28892 0.0442216 -0.012942 -0.00875019 -0.0128115 0.999796
43.019 4.09376 1.28913 0.0442083 -0.0129554 -0.00873916 -0.0128219 0.999796
43.02 4.09369 1.28934 0.0441951 -0.0129688 -0.00872817 -0.0128322 0.999795
43.021 4.09362 1.28955 0.0441821 -0.0129824 -0.00871721 -0.0128424 0.999795
43.022 4.09355 1.28976 0.0441691 -0.0129961 -0.00870628 -0.0128527 0.999795
43.023 4.09349 1.28997 0.0441563 -0.0130098 -0.00869538 -0.0128629 0.999795
43.024 4.09342 1.29017 0.0441436 -0.0130237 -0.00868451 -0.0128732 0.999795
43.025 4.09335 1.29038 0.044131 -0.0130376 -0.00867367 -0.0128834 0.999794
43.026 4.09328 1.29059 0.0441186 -0.0130516 -0.00866287 -0.0128935 0.999794
43.027 4.09321 1.2908 0.0441062 -0.0130658 -0.0086521 -0.0129037 0.999794
43.028 4.09314 1.29101 0.044094 -0.01308 -0.00864137 -0.0129138 0.999794
43.029 4.09307 1.29122 0.044082 -0.0130943 -0.00863067 -0.012924 0.999793
43.03 4.093 1.29143 0.04407 -0.0131086 -0.00862001 -0.0129341 0.999793
43.031 4.09294 1.29164 0.0440582 -0.0131231 -0.00860939 -0.0129442 0.999793
